path,label,split,reason,hash
../../foodsg-233_cleaned/Mee soto/JFT9A55SL1LRPX5W6U4H50E3.jpg,Mee soto,all,exact_duplicate,b9d8d4716e3c3752b3d181f5b585db28
../../foodsg-233_cleaned/cream soup/52ZHCIW9OCAYTYOQZIMLXEP3.jpg,cream soup,all,exact_duplicate,b9dd5852eb2eee6347fda52e8d91deae
../../foodsg-233_cleaned/lontong/QJFIMU7MFTEDPK5IDE4RGKE9.jpg,lontong,all,exact_duplicate,b9f0981e7536e72af85bc4a3a0b05d21
../../foodsg-233_cleaned/dumpling/6RUK1D6ZRARGMP3NY3R9K3HN.jpg,dumpling,all,exact_duplicate,ba0f66f414ce6cbe6b1037e858b20d3a
../../foodsg-233_cleaned/bee hoon/XZ0UEKATRPJ9IARPJBDGFNHH.jpg,bee hoon,all,exact_duplicate,ba3b1de3aaca9fc159efd84389dc09e8
../../foodsg-233_cleaned/chai tow kuay/D1PP6U59RIVGPMSNC09OQ999.jpg,chai tow kuay,all,exact_duplicate,ba4b8844fd27b7148d3f868e76f9fd57
../../foodsg-233_cleaned/cream soup/U05G263EQ4WRXYKYG5UMJA6I.jpg,cream soup,all,exact_duplicate,ba507810bf16e04889b59b76dd0c109f
"../../foodsg-233_cleaned/Bee hoon, soto/8A9D0CQC3MA4E3K9GR4WN80A.jpg","Bee hoon, soto",all,exact_duplicate,ba61774e02f95d2e34adef664dedd1c4
../../foodsg-233_cleaned/whole wheat/467G4OXINGMPC024FZNFA23V.jpg,whole wheat,all,exact_duplicate,ba6bdbce7d4d0c9dba5ea99ca479781b
../../foodsg-233_cleaned/whole grain bread/H3O36BTNFEXKYDOS6XL4WZRS.jpg,whole grain bread,all,exact_duplicate,ba6bdbce7d4d0c9dba5ea99ca479781b
../../foodsg-233_cleaned/Mee soto/QHAAS0LR39ZTIYEGXDYF9MU6.jpg,Mee soto,all,exact_duplicate,ba7086d69525d74c473be94fae13ecbf
../../foodsg-233_cleaned/satay bee hoon/5OWQA0Z0IGIUNDQCRV9NQWYE.jpg,satay bee hoon,all,exact_duplicate,bab773a58346b45947fd22f0a78ba1c9
../../foodsg-233_cleaned/sambal stingray/RRMNOV9GOZ9ICE82K3ALHDI3.jpg,sambal stingray,all,exact_duplicate,bab773a58346b45947fd22f0a78ba1c9
../../foodsg-233_cleaned/Udon/KRIJCUBH8YS7ABJH5G3WZFHT.jpg,Udon,all,exact_duplicate,bac70e89cd623cb8da2629955e1d9807
"../../foodsg-233_cleaned/Bee hoon, soto/EMMSIWR59QBIGDSO4BA43S6W.jpg","Bee hoon, soto",all,exact_duplicate,baef29cf6149a3b8f1ee82c857046a5d
../../foodsg-233_cleaned/Mee soto/FM8A4CM48CRT9UNZLDTPS9RQ.jpg,Mee soto,all,exact_duplicate,bb075fde4146ecc435a089318e07d7f7
../../foodsg-233_cleaned/wholegrain pasta/W33FP9B4RJCMGABOYINTLEGL.jpg,wholegrain pasta,all,exact_duplicate,bb122675d985a0800731cc3b0a20e724
../../foodsg-233_cleaned/whole wheat/3CH8X4HT2HM40LTES7ZDMXZP.jpg,whole wheat,all,exact_duplicate,bb122675d985a0800731cc3b0a20e724
../../foodsg-233_cleaned/whole grain bread/9JPAXPEQ9T2NR8T25MP5EDIT.jpg,whole grain bread,all,exact_duplicate,bb45fc07f58d3975fc9fbde619cc2476
../../foodsg-233_cleaned/steamed grouper/4XDLE9VOTCMCBLA6BFO6MERP.jpg,steamed grouper,all,exact_duplicate,bb91f06a1ce5268173b212cffecab2c4
../../foodsg-233_cleaned/whole grain bread/VD2JF1UBX9PMA7XS3V4LD20W.jpg,whole grain bread,all,exact_duplicate,bbaed529f9ef7bedc6fcad0d899e373b
../../foodsg-233_cleaned/whole wheat/M0DFUS0ZGXHBG7C6TNTTGX3M.jpg,whole wheat,all,exact_duplicate,bbaed529f9ef7bedc6fcad0d899e373b
"../../foodsg-233_cleaned/Bee hoon, soto/ET3JORXH4NUNPTJT88HNLNPB.jpg","Bee hoon, soto",all,exact_duplicate,bc14eb5afcaac35f24a46780c1040a69
../../foodsg-233_cleaned/Lontong with sayur lodeh/PPLRU39F5TJ56YJA7A0UFAPQ.jpg,Lontong with sayur lodeh,all,exact_duplicate,bc2998695da12a390746777e7672fe21
../../foodsg-233_cleaned/Lontong with sayur lodeh/HJHIWZ06IXMBXEJ9V6F12CVK.jpg,Lontong with sayur lodeh,all,exact_duplicate,bc47647f2d8d790bf4164e85a9915c84
../../foodsg-233_cleaned/lontong/L7PGL210UAN13VF6Q3ZU8WUX.jpg,lontong,all,exact_duplicate,bc47647f2d8d790bf4164e85a9915c84
../../foodsg-233_cleaned/Mee soto/LHGYTHSC17BQKQRU8CV1689L.jpg,Mee soto,all,exact_duplicate,bc953976458f28647ef88d904a5fd8b9
../../foodsg-233_cleaned/cream soup/U8RAIW3OJ67YEJQNX2PL2CYJ.jpg,cream soup,all,exact_duplicate,bc9a26865618053b33494b17247c6a20
../../foodsg-233_cleaned/cream soup/I0S4VKDPEIA3QT5JFAN6BOQW.jpg,cream soup,all,exact_duplicate,bcc15095f8fa42363f1c8140f4924bff
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/ASJCMYN950LUF2GECE8RMYKJ.jpg","Rice, korean bulgogi beef",all,exact_duplicate,bcc50df4d40fde9caba81f22ef119d5d
"../../foodsg-233_cleaned/Rice, with dakgalbi/G1K6UZIAWCZW2UDI5E805YLN.jpg","Rice, with dakgalbi",all,exact_duplicate,bcc50df4d40fde9caba81f22ef119d5d
../../foodsg-233_cleaned/chai tow kuay/5DCKNH9DU13MVKZAM7ZRRWVN.jpg,chai tow kuay,all,exact_duplicate,bcf1c374230bc72604dfe94ab349384d
../../foodsg-233_cleaned/satay bee hoon/OJKRKZ35Z2XRANBIDZE9SYTL.jpg,satay bee hoon,all,exact_duplicate,bd2fc3e2d07538ec0a6eb3d39c2eb1f0
../../foodsg-233_cleaned/Duck Rice/RWHTGF5ESAANACXMQ77R1HN0.jpg,Duck Rice,all,exact_duplicate,bd43963b33339c8c3ca5a9ccf59e3952
../../foodsg-233_cleaned/kueh lapis baked/HQBECJKQWQ0ZKY28DNUQJ9MO.jpg,kueh lapis baked,all,exact_duplicate,bd83114d0aeb49ce13b666f248d462a9
../../foodsg-233_cleaned/kueh lapis - rainbow/N7REQQNQ9TV1OO8E0QX1T25I.jpg,kueh lapis - rainbow,all,exact_duplicate,bd83114d0aeb49ce13b666f248d462a9
"../../foodsg-233_cleaned/Bee hoon, soto/0AA8EVVATV1MSGYZOTHPX2CR.jpg","Bee hoon, soto",all,exact_duplicate,bda1e16a470c4f1f42bd798bb609957c
"../../foodsg-233_cleaned/Mee siam, fried/K2NUMG7AAZ3XLOIDMBZUOWDC.jpg","Mee siam, fried",all,exact_duplicate,bdb3965131bd4032503d1945b51d672b
"../../foodsg-233_cleaned/Bee hoon, soto/PJ8BA153X8YND0ZS8DF01971.jpg","Bee hoon, soto",all,exact_duplicate,bde076cc83251f34b8235ffe533ca1eb
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/UYIE1ZIJI5VAI2UI9FF1XUEA.jpg","Rice, korean bulgogi beef",all,exact_duplicate,be1779da9d7b21410ed0ce602968f44c
"../../foodsg-233_cleaned/Rice, with dakgalbi/7JF6XJFVCL93IQJ6SP9UXSIJ.jpg","Rice, with dakgalbi",all,exact_duplicate,be1779da9d7b21410ed0ce602968f44c
../../foodsg-233_cleaned/drunken prawn/HV8OUD0YUNH5FBTWLWYS7SCE.jpg,drunken prawn,all,exact_duplicate,be3920443e302a3f65d3fc057e44ec28
../../foodsg-233_cleaned/fried prawn/7K4MJVS1CKQ3SCKJS1JK93SO.jpg,fried prawn,all,exact_duplicate,be3920443e302a3f65d3fc057e44ec28
"../../foodsg-233_cleaned/Bee hoon, goreng/JR8X18HH696L6S4R5OQ5SH62.jpg","Bee hoon, goreng",all,exact_duplicate,be45c6d44f770966157984369a8abe94
"../../foodsg-233_cleaned/Bee hoon, soto/7O8PE7QZGIW7AD8VVAFZ972E.jpg","Bee hoon, soto",all,exact_duplicate,be5df3c0c37fec3a169164336b259788
../../foodsg-233_cleaned/whole grain bread/SQ032Y5D0LYN1KBNQRS467AD.jpg,whole grain bread,all,exact_duplicate,beae8a87361211a34ebe8e327ee24c8e
../../foodsg-233_cleaned/Pomelo/SUO4B4657P3HJ20D6DH7I32J.jpg,Pomelo,all,exact_duplicate,bed269ef22e2c9fff3d09532eaa1a547
../../foodsg-233_cleaned/cream soup/L1DCMHUE55K66YGEQ0A4IUMA.jpg,cream soup,all,exact_duplicate,bef4b0623675d54646dbfd2d0969693a
../../foodsg-233_cleaned/bee hoon/Q17JQWX22RBHLKZ1H74NJ8YW.jpg,bee hoon,all,exact_duplicate,bf0005404250a71df0ca347b4f1fd04b
../../foodsg-233_cleaned/cream soup/25IU0NEO5LU7CH07S0LIA5VM.jpg,cream soup,all,exact_duplicate,bf2ee440f9f9203961d9dd3f0b46026a
../../foodsg-233_cleaned/whole grain bread/P6A2OXGZQ5MMIRYJT9SRZUEA.jpg,whole grain bread,all,exact_duplicate,bf49d653bbc98fa25cf79a43bb1658e1
../../foodsg-233_cleaned/Mee bandung/TZSMBU2A9Z1SGZXOM9TISC1Z.jpg,Mee bandung,all,exact_duplicate,bf4d04c0a7abdfb6e81e36e412492dc9
../../foodsg-233_cleaned/Fish Ball Noodles/MSZ26CLZ89XR8WAX8M511SP0.jpg,Fish Ball Noodles,all,exact_duplicate,bf58cdb5a035b4dd33524dc91dd11e98
"../../foodsg-233_cleaned/Mee siam, fried/PK8ZV101VE8KEXLWOQM3GX0Y.jpg","Mee siam, fried",all,exact_duplicate,bf739db97453f85c835c08554c671a86
../../foodsg-233_cleaned/canned Fruit salad/AH2UZQNPCAZC7TGMBYS7DHSI.jpg,canned Fruit salad,all,exact_duplicate,bf75efeb604dbfd6fc9808906e77bd40
../../foodsg-233_cleaned/whole wheat/TATUM7HV97N8YKB15KWSPAOV.jpg,whole wheat,all,exact_duplicate,bf9d2b40f54faa8d9f888137d0c1a4d5
../../foodsg-233_cleaned/Laksa/OSHFRQ7TH09QNJ4DFN5VGEI6.jpg,Laksa,all,exact_duplicate,bfdfaeb9a4f0c8610927cd1d245db98d
../../foodsg-233_cleaned/bee hoon/3ZXTFRCXTBGM1FLP92EEWIIG.jpg,bee hoon,all,exact_duplicate,bfe3e0908754c103413e6f2c8a12dc28
../../foodsg-233_cleaned/lontong/4GDZNU5XDYT2V7UJLOKJLV7X.jpg,lontong,all,exact_duplicate,bfed298143395e295a2d807a56ca828b
../../foodsg-233_cleaned/Laksa/TPLBNDM4I40O8NYF8CD14X85.jpg,Laksa,all,exact_duplicate,bff7ccfc21272a2541d9bdb40c699a47
../../foodsg-233_cleaned/rock melon/9N34L749033DF1F76N2GB76T.jpg,rock melon,all,exact_duplicate,c033cf4b600fdf2cf8df882e504ae301
../../foodsg-233_cleaned/mixed vegetables/CR5599K8XJBLPPI1KG462L0P.jpg,mixed vegetables,all,exact_duplicate,c0b0cf454c52455dd773285293722f77
../../foodsg-233_cleaned/Mee soto/PP0JO0NOISZ6B1RHM1H24DUL.jpg,Mee soto,all,exact_duplicate,c0fe8bdaeb9cdb205628f79fba9b295e
../../foodsg-233_cleaned/cooked brown rice/SMYBSY1OM5BNCNINBXL91W9N.jpg,cooked brown rice,all,exact_duplicate,c13836e7b3c0e7783497c53390e0325c
../../foodsg-233_cleaned/whole wheat/QV7QJN9N9ZLCMWXN1E2LV1R9.jpg,whole wheat,all,exact_duplicate,c16429c758fe1aa9c812266871d6b714
../../foodsg-233_cleaned/chai tow kuay/P56AW468S4WCOH01SRT176GN.jpg,chai tow kuay,all,exact_duplicate,c1c2d3f67b0bd5c1b59098b44bf4137b
../../foodsg-233_cleaned/chilli crab/67YSRN9YZ181NJJGADHB9QV8.jpg,chilli crab,all,exact_duplicate,c1f55680c419099c94c9158ea4e3a2b4
../../foodsg-233_cleaned/Mee goreng/53YAFCKDZ5F32K1IQ8WOCYXA.jpg,Mee goreng,all,exact_duplicate,c20eac9b28f43966161622d09b021b94
../../foodsg-233_cleaned/Mee soto/M9WM497GRNE6PNB20F89XVEW.jpg,Mee soto,all,exact_duplicate,c223d58ae5ba46f188730f3703818b0f
../../foodsg-233_cleaned/breakfast cereal/I9KU33LP8JE0LINT51FKC13Y.jpg,breakfast cereal,all,exact_duplicate,c248f1d83cdfbd251467d6d3a7250894
../../foodsg-233_cleaned/Seafood Noodles Soup/ZDYDTJSCEXTFHAOTGFQAI9LY.jpg,Seafood Noodles Soup,all,exact_duplicate,c286d5d2917a3dc2b4f40f3b694c8637
../../foodsg-233_cleaned/Mee soto/ZHNI5OWNCMRMYJU81T80IEP5.jpg,Mee soto,all,exact_duplicate,c2a0ebb2951b216e19d171ea540ae4a8
"../../foodsg-233_cleaned/Mee siam, fried/HE9MCSQHHCOZY20DLRTKE72K.jpg","Mee siam, fried",all,exact_duplicate,c2c5191a10c9a7bcc59ab15e4887c733
../../foodsg-233_cleaned/chicken soup/D14ZQ7AZLIZ7NTWHCG897B8B.jpg,chicken soup,all,exact_duplicate,c2e5130ad3f7aed2e7c04b80dd370bc8
../../foodsg-233_cleaned/vegetable soup/DWZ35CBVNGFQMSXRM4R7MROM.jpg,vegetable soup,all,exact_duplicate,c2f6c75cb53c9ed75b30e79633965340
../../foodsg-233_cleaned/pineapple/LN1G2KX023GV3EZT4P54S6G8.jpg,pineapple,all,exact_duplicate,c314e6526937d44439a4a522705c2857
../../foodsg-233_cleaned/Seafood Noodles Soup/IL62WF84W9B0P7K49OO5GLV6.jpg,Seafood Noodles Soup,all,exact_duplicate,c3477bb5013315b8ddd3be4feafc67f4
../../foodsg-233_cleaned/whole wheat/6T91DRVRC01CGG7C9PLM5RM0.jpg,whole wheat,all,exact_duplicate,c36837267b7fa608de48d3cdaa081758
../../foodsg-233_cleaned/bee hoon/UA7Z8ED6P58Z7GQ6BYA79WR1.jpg,bee hoon,all,exact_duplicate,c37a0d91f54c64a7f89b7a35b79f3a66
../../foodsg-233_cleaned/Soto ayam/BZIA3BHAQFOP6PBU5GOP7AIH.jpg,Soto ayam,all,exact_duplicate,c38c0e970ddc007de565411acbed9c10
../../foodsg-233_cleaned/Mee soto/KH8W1YIPZRGBJZQKC8XSF14G.jpg,Mee soto,all,exact_duplicate,c38c0e970ddc007de565411acbed9c10
../../foodsg-233_cleaned/Mee rebus/WHH20YL0ZULGJXPD53H7V8QN.jpg,Mee rebus,all,exact_duplicate,c3c107f1fdf6f7c94a334b8cb8f38bcc
../../foodsg-233_cleaned/spring rolls/2OLUHCJQ3C2WZKQ5AKFKQQS9.jpg,spring rolls,all,exact_duplicate,c3e6ee7761bcdda82fe0713ad46b7f7a
../../foodsg-233_cleaned/Pomelo/A0PRM6WJR4L18BD8WDNR7WS8.jpg,Pomelo,all,exact_duplicate,c3ea65ecc8603501d676e8e2f88ce251
../../foodsg-233_cleaned/Fried Noodles/BNO8OV4LCBEZG2CNI6MLALT8.jpg,Fried Noodles,all,exact_duplicate,c3eb6039c6baceaa620b2961e2831abb
../../foodsg-233_cleaned/bee hoon/DZL8BVZO4WDZKNZX0770DU0I.jpg,bee hoon,all,exact_duplicate,c4305e0cadcb982919594b720ec31459
../../foodsg-233_cleaned/mixed vegetables/DJWNYC0H3JVWOIEV1XEHVFMU.jpg,mixed vegetables,all,exact_duplicate,c4433781154e8f7cf50239e014b0da0d
../../foodsg-233_cleaned/mushroom soup/I5FOL7NTFLJQ1ITL467B7JUJ.jpg,mushroom soup,all,exact_duplicate,c4433781154e8f7cf50239e014b0da0d
../../foodsg-233_cleaned/chicken masala/UG3AMTZG38X250W9ZD4QDBFL.jpg,chicken masala,all,exact_duplicate,c447583ecf4f730912594a5cc8409327
../../foodsg-233_cleaned/tandoori chicken/JW1URIJQU5GZ4TIELWONN52F.jpg,tandoori chicken,all,exact_duplicate,c447583ecf4f730912594a5cc8409327
../../foodsg-233_cleaned/drunken prawn/U76AA8KXW9MP17R3OPWUUHFG.jpg,drunken prawn,all,exact_duplicate,c45a5368068c6fd83e24b6db4364c480
../../foodsg-233_cleaned/fried prawn/YNLE8ID986NGIHJBA5PAMTA4.jpg,fried prawn,all,exact_duplicate,c45a5368068c6fd83e24b6db4364c480
../../foodsg-233_cleaned/char siew pau/NXS0A3EC24M9Y4F83F9DIHPT.jpg,char siew pau,all,exact_duplicate,c49e7bef5b843c0cb9ef1e708f050db4
../../foodsg-233_cleaned/whole grain bread/E39TJGB2P1D9S0B9WP5EY0CR.jpg,whole grain bread,all,exact_duplicate,c4a5624dc1c1cd2df7a3b98bd13aa388
../../foodsg-233_cleaned/whole grain bread/57NFLW2M4SJE4XWNBO3OI4E7.jpg,whole grain bread,all,exact_duplicate,c4a58f9d5589b5a77dd1a8c1c88902a4
../../foodsg-233_cleaned/whole grain bread/SYFARX670JDXX9SQ7F6DHE8R.jpg,whole grain bread,all,exact_duplicate,c4d540af5ee317adfe0aa3a827853355
../../foodsg-233_cleaned/rock melon/A7Y6BE11V6EDPCEVG4LAPOGA.jpg,rock melon,all,exact_duplicate,c4fe9cbe3b2349391a33554bade1ef0f
../../foodsg-233_cleaned/Udon/L4ST4K0537MBWIBWMK0T9Z8V.jpg,Udon,all,exact_duplicate,c52639984b0ca26c08abbef344587fd9
../../foodsg-233_cleaned/Soto ayam/D17120QO8J5BK14EJNCA8907.jpg,Soto ayam,all,exact_duplicate,c54062e910e1f09b43b5f4bfdc39f5d0
"../../foodsg-233_cleaned/Rice, korean bulgogi beef/3ASLH477UF4PB80R11NNPKJQ.jpg","Rice, korean bulgogi beef",all,exact_duplicate,c5bbd580dcd55c852dbc57367e51b72e
../../foodsg-233_cleaned/Mee bandung/5DAFGRX8APG1BYVW4XBH77NZ.jpg,Mee bandung,all,exact_duplicate,c5e15a5f9bc6572e3da23cfad7c22007
../../foodsg-233_cleaned/honeydew/RRNIVE3GSGDK393GDEZSXH1L.jpg,honeydew,all,exact_duplicate,c5f9ff44c7d8d724d673e76bd5e81fbe
"../../foodsg-233_cleaned/Mee siam, fried/CFSOLPNI88K8KPDT441QPMJC.jpg","Mee siam, fried",all,exact_duplicate,c62462fc0e0c536ee92744fe4e033d53
../../foodsg-233_cleaned/whole grain bread/VAM882WILT4E2J4CD5ALUHH8.jpg,whole grain bread,all,exact_duplicate,c6346edc6d783010c492d0bf873ea598
../../foodsg-233_cleaned/Mee soto/4FGODQPX64RSVHAEJHJK6YTX.jpg,Mee soto,all,exact_duplicate,c63973418f770a9006a60658fcca304f
"../../foodsg-233_cleaned/Don, unagi/LGOHSSV5IFHOK88BHDVH2VE0.jpg","Don, unagi",all,exact_duplicate,c64928f418f81e22ac353d39f61f06da
../../foodsg-233_cleaned/Soto ayam/6M67L9B69YXOMJ1C7YH3D40Z.jpg,Soto ayam,all,exact_duplicate,c6ad9824de03b9438598de7811d9f15e
../../foodsg-233_cleaned/Mee soto/S0CGH5HFPJ6NCX3WY6ES8PCS.jpg,Mee soto,all,exact_duplicate,c6ad9824de03b9438598de7811d9f15e
../../foodsg-233_cleaned/whole wheat/IS1YKJK91PI7OW8V5RE95GJ0.jpg,whole wheat,all,exact_duplicate,c6b266e60741ab1676212a2e530003be
"../../foodsg-233_cleaned/Bee hoon, soto/EYBNXJVYW55OYEPRA5YI9OUH.jpg","Bee hoon, soto",all,exact_duplicate,c6f39b4e6f1362201c2ef10add7702dc
../../foodsg-233_cleaned/Mee soto/B2RUPF4MAQ1CSTOUFSTWNZMB.jpg,Mee soto,all,exact_duplicate,c70610e465e79af1cb1575856776eb15
../../foodsg-233_cleaned/Dumpling noodle soup/DA0WUNIIDYD6EVSYWGOFC06I.jpg,Dumpling noodle soup,all,exact_duplicate,c72e16958723d38edbae1962cca725cd
"../../foodsg-233_cleaned/Bee hoon, soto/RJPQTHMZ7EK4XB2DOB5FSNJ9.jpg","Bee hoon, soto",all,exact_duplicate,c731fae791530998701c2e08b5346082
"../../foodsg-233_cleaned/Wanton mee, dry/L09QBLLTOIGGBM40A2NK5W52.jpg","Wanton mee, dry",all,exact_duplicate,c7a0280ec9896c5aaf8d9f572ff9f63d
../../foodsg-233_cleaned/Dumpling noodle soup/IZCWE7GW1VKM6TI2HRZNLY18.jpg,Dumpling noodle soup,all,exact_duplicate,c814abd52e03d1ca9feab6567b37225e
../../foodsg-233_cleaned/Mee bandung/PSQE1ODJHGW5G7LX85JHET8D.jpg,Mee bandung,all,exact_duplicate,c82c60bc433cb639a60f2f7769754753
../../foodsg-233_cleaned/chai tow kuay/IALCFE9LAHGYKQO6QTBRVSAF.jpg,chai tow kuay,all,exact_duplicate,c898bdb3ed34ec9ed0f209cd359ae3cc
"../../foodsg-233_cleaned/Bee hoon, soto/PM15AAD22JRFJ4B3AOS55QJ5.jpg","Bee hoon, soto",all,exact_duplicate,c8af7cae666c64505f9b1e0d6b9c5c46
../../foodsg-233_cleaned/Mee bandung/215641IBEJHCWXHI73BUW05M.jpg,Mee bandung,all,exact_duplicate,c8b92b1bbb7f6b30fc653287dd6b6fc9
../../foodsg-233_cleaned/lontong/HJHHF39D24UQ1LK97YZKV4ZD.jpg,lontong,all,exact_duplicate,c8bf56b93b26b7cc5f649633d90c5128
../../foodsg-233_cleaned/bee hoon/RHRAGNYL3HQH6N9JNQ1ZR79M.jpg,bee hoon,all,exact_duplicate,c9065582a932203454fe9fba7cfdb6f8
../../foodsg-233_cleaned/Mee bandung/B3LF1DEDYQXJS3ODR6U77LWA.jpg,Mee bandung,all,exact_duplicate,c9746db215d97ba3df885ae9fcf13473
../../foodsg-233_cleaned/Nasi Ambeng/XG3AK2UL5PPSFM0M12674EZ8.jpg,Nasi Ambeng,all,exact_duplicate,c90e58fd7b27bc5b2153c108b08cf518
../../foodsg-233_cleaned/whole grain bread/LAX2VZNTZJ1PFAGLDI32D0AV.jpg,whole grain bread,all,exact_duplicate,c91609eee17763b7c5c9bcc48112cb38
../../foodsg-233_cleaned/oyster omelette/F0QDNSPEHTFROLUBDXGXE0TG.jpg,oyster omelette,all,exact_duplicate,c96dbba4c8dc03f9308aa4a08019f3f2
../../foodsg-233_cleaned/Mee siam/K2YHZVES12F8JVZG9EZIAL98.jpg,Mee siam,all,exact_duplicate,c97823feb65e9bb3860bae0cf71592cf
../../foodsg-233_cleaned/whole grain bread/ETKEPD2CKUDN9T6XUXH5QOWB.jpg,whole grain bread,all,exact_duplicate,ca8780bbfe016d98ec72a3a4e3d90396
../../foodsg-233_cleaned/Mee siam/CZ57JUER1P8ENPKYC75E878B.jpg,Mee siam,all,exact_duplicate,cab3c2f79a5b0d850ff41d85e41dd120
"../../foodsg-233_cleaned/Mee siam, fried/QXZLI9AC61XNVOQ2B4MV2W3R.jpg","Mee siam, fried",all,exact_duplicate,cab5503c26253dabd7152584fa08ca8b
../../foodsg-233_cleaned/rock melon/1Q83QABZZYQC2NAU2TWO8G2I.jpg,rock melon,all,exact_duplicate,caeb67c605eaeb1b257aac6596839387
../../foodsg-233_cleaned/chai tow kuay/CRI2GAZRKNHSBLK0C9XBUKIU.jpg,chai tow kuay,all,exact_duplicate,cb44629559535286119a6954d475ef65
../../foodsg-233_cleaned/Soto ayam/ZTK4FSQQNLBMTKNTDIFC3HI7.jpg,Soto ayam,all,exact_duplicate,cb52659e4713c43e52d574e3c7ccc4e9
../../foodsg-233_cleaned/sliced fish soup/U7QR6RC1TTRXJQ3X3T3EIED4.jpg,sliced fish soup,all,exact_duplicate,cb5cf80f7232cc08c7ac29e158d1c402
../../foodsg-233_cleaned/beef noodle soup/HEOICGL1FZIXC39Y530UUH0U.jpg,beef noodle soup,all,exact_duplicate,cb69d440a507bb149cd762c0a8a2a736
../../foodsg-233_cleaned/honeydew/4FPJX8P56M68Y6J54G6TS1E0.jpg,honeydew,all,exact_duplicate,cb6e6fc8a1c62da923a4f97909b90154
../../foodsg-233_cleaned/chin chow drink/Q4LK02PY6U7K7FRMLWPQNQ2Z.jpg,chin chow drink,all,exact_duplicate,cb7566452e28753674cd4591d41845d9
../../foodsg-233_cleaned/Bubble Milk Tea/PBRMYDWT4Z5VPUXV7WTNSCQ9.jpg,Bubble Milk Tea,all,exact_duplicate,cb7566452e28753674cd4591d41845d9
../../foodsg-233_cleaned/fried prawn/2GQ9EM6OAQC6S1IKIDR8SQAH.jpg,fried prawn,all,exact_duplicate,cb94f89913aabf7f3d656626dd27be43
../../foodsg-233_cleaned/bee hoon/CRR4MH4DPHP4CYAJ5283LXBZ.jpg,bee hoon,all,exact_duplicate,cbcc2e1786c2d3775d17e3c2f5f2a88d
../../foodsg-233_cleaned/Lontong with sayur lodeh/H4JF1XPIMJM779XSWVWN3IC6.jpg,Lontong with sayur lodeh,all,exact_duplicate,cbdec86d83c8f5f09a96c6e8fcff201b
../../foodsg-233_cleaned/lontong/DC5ALD1ETVU0Z2UCCIQQ8OF0.jpg,lontong,all,exact_duplicate,cbdec86d83c8f5f09a96c6e8fcff201b
../../foodsg-233_cleaned/Claypot Rice/RSMPP5ALBJAZ1TTKOIOAG50M.jpg,Claypot Rice,all,exact_duplicate,cc2175ab520ec959e094c0006e61bcb5
../../foodsg-233_cleaned/Fried Noodles/TIHLJSRVPEFLMNWKXP1AD8IO.jpg,Fried Noodles,all,exact_duplicate,cc4233fabfe2a347494fc3ab761a9d2b
../../foodsg-233_cleaned/Mee siam/76MNGNE2331YBSF18QTVINQH.jpg,Mee siam,all,exact_duplicate,cc950bc1a1e9e8b1668608fb691caa8c
../../foodsg-233_cleaned/green leafy vegetables/PUEC3P2J05390HBVCZ70LZBX.jpg,green leafy vegetables,all,exact_duplicate,ccb8217933bfc5f2e1b2a612bec3bf6c
../../foodsg-233_cleaned/lontong/3X682ZNPXRRTB37FIDL8BVKD.jpg,lontong,all,exact_duplicate,ccc8a41b76213e1698a7b2436679e26f
../../foodsg-233_cleaned/Mee kuah/DXPTEHKPZCG7KL95PFZWXENW.jpg,Mee kuah,all,exact_duplicate,ccd20558c0c39df9cfe0e0ac26b7ba47
../../foodsg-233_cleaned/whole grain bread/Q3YEWHBL4J4W44CT76FXQ5N3.jpg,whole grain bread,all,exact_duplicate,cce0fbd28c77618025b5ad23d42064e1
../../foodsg-233_cleaned/Pomelo/1DJ06RCLBNBFLIT4ZES369LQ.jpg,Pomelo,all,exact_duplicate,ccff8dc2623cf1e6c0a4a028e00dd8b6
"../../foodsg-233_cleaned/Bee hoon, soto/XBQ39R712RWJZAZADGNV0S4C.jpg","Bee hoon, soto",all,exact_duplicate,cd0f7435a673edcfcb0569aa832d360d
"../../foodsg-233_cleaned/Mee siam, fried/GJ15FH0P685JRX9TBH0PLKL7.jpg","Mee siam, fried",all,exact_duplicate,cd5d7e71f5ba71516975e99ef35fb48c
../../foodsg-233_cleaned/cream soup/FFD68OPRCFJNF1C75WHEZIDB.jpg,cream soup,all,exact_duplicate,cd5eae9b9d21132be3e251506621893f
../../foodsg-233_cleaned/Pomelo/14S07JK0FE4DO03RUI14EYRF.jpg,Pomelo,all,exact_duplicate,cd5f807db84e8e5bd6337a3ba9d9a21b
../../foodsg-233_cleaned/Mee siam/1VB33KW3T7AA27TIAVQUS15A.jpg,Mee siam,all,exact_duplicate,cdd21ee585bc525e315d25cdaf4cfe57
../../foodsg-233_cleaned/bee hoon/60H6H5YPVIOCCN1A5J9UFGMS.jpg,bee hoon,all,exact_duplicate,cdfb9f478bc50e94f18ef8a48493b7c2
../../foodsg-233_cleaned/steamed buns/SDDEGZ6R2AGGIL65ZAMJ2IH4.jpg,steamed buns,all,exact_duplicate,ce2152af24137ee2e1a615019bd08235
../../foodsg-233_cleaned/dumpling/W0MO4DO1D51QY34CAHGNA2UL.jpg,dumpling,all,exact_duplicate,ce2865b59d32011f638198ee896c584b
