path,label,split,md5,phash
../foodsg-233\steamed buns\JBDF2FT5I9095O9TXC5Q0JWT.jpg,steamed buns,all,df1d2ccd5af6e479e1b02a2a5a73ae16,d1d20d9a4ed2a3c7
../foodsg-233\char siew pau\S9P28VLMSD9ZTP8LA0TGC22O.jpg,char siew pau,all,df1d2ccd5af6e479e1b02a2a5a73ae16,d1d20d9a4ed2a3c7
../foodsg-233\Mee rebus\2SXA7A4W17U51SVVHA18RADK.jpg,Mee rebus,all,df678fadd74f45e6302c6fda3fb91b80,bf85f090d14ccf86
"../foodsg-233\Bee hoon, soto\UI99VYPQI44X422S53I7IIT8.jpg","Bee hoon, soto",all,df678fadd74f45e6302c6fda3fb91b80,bf85f090d14ccf86
../foodsg-233\Mee soto\XT5XL8TGBBDUSNYFWZ5XK60C.jpg,Mee soto,all,df678fadd74f45e6302c6fda3fb91b80,bf85f090d14ccf86
../foodsg-233\Mee siam\AFLDJL9H6SE12NNV410K3MIN.jpg,Mee siam,all,df678fadd74f45e6302c6fda3fb91b80,bf85f090d14ccf86
../foodsg-233\whole grain bread\BUP3LM4TLKFZBX4E6BRN8JQ2.jpg,whole grain bread,all,df97a78033950bc80560890b1a6dd639,91443f3e6561f187
../foodsg-233\whole wheat\5LYW9JLJJLCQFMB0IDJ58ZCH.jpg,whole wheat,all,df97a78033950bc80560890b1a6dd639,91443f3e6561f187
../foodsg-233\Mee soto\1PBQ6GABMBBYKBKEKVPMGTXS.jpg,Mee soto,all,df982cea4be0a4d4596dd9e69f3a171d,bb3fb0ba816c1629
../foodsg-233\Soto ayam\ZERWIU891956OW2XDH5HL1TG.jpg,Soto ayam,all,df982cea4be0a4d4596dd9e69f3a171d,bb3fb0ba816c1629
../foodsg-233\fried chicken\PT1UEO96E0GHC32GF46AL1TC.jpg,fried chicken,all,df984714844925f3f7670d240ece74ec,bf2cc4d390b19987
../foodsg-233\har cheong gai\1YA1TVM9T6PMAFGPMC0JYONE.jpg,har cheong gai,all,df984714844925f3f7670d240ece74ec,bf2cc4d390b19987
"../foodsg-233\Rice, korean bulgogi beef\32MBQAEL6RFF7JEAWVJTY84U.jpg","Rice, korean bulgogi beef",all,e0049015c8ed421095fc9dffa81dde9a,aaadf4f6e2129258
../foodsg-233\dumpling\WDHZSM689DYLUEEQUUR2MZCA.jpg,dumpling,all,e0049015c8ed421095fc9dffa81dde9a,aaadf4f6e2129258
../foodsg-233\Soto ayam\B1VWOFQDPMCBA3UX72NAOWNF.jpg,Soto ayam,all,e0316ce80c19736eb83a6fa0158ef1f7,f0c7c73e5b388988
../foodsg-233\Mee soto\SB0CXN6EMTAGKIOUVCV6V55F.jpg,Mee soto,all,e0316ce80c19736eb83a6fa0158ef1f7,f0c7c73e5b388988
"../foodsg-233\Wanton mee, dry\WBX66VXHQ9OG63EK8TRALB01.jpg","Wanton mee, dry",all,e04da46053381a15200c72eda7607932,921cb3f15db1b542
../foodsg-233\Dumpling noodle soup\9ZJ90WQW1W5T9GQ2QZLZZCWK.jpg,Dumpling noodle soup,all,e04da46053381a15200c72eda7607932,921cb3f15db1b542
../foodsg-233\Soto ayam\A32WCSVFRNCDAOI3HRWJPXCL.jpg,Soto ayam,all,e0bc15ce91bbb103ae1e1cf6b62aea97,f9cec09e1362668d
../foodsg-233\Mee soto\UNDUAPEA9E38AEVC2VFIW330.jpg,Mee soto,all,e0bc15ce91bbb103ae1e1cf6b62aea97,f9cec09e1362668d
../foodsg-233\fried prawn\CMFDY3O3IG2JU8UPIX47WHK2.jpg,fried prawn,all,e0bfa188dd10f86f3950839ec82457c1,e40b7fe20b3c25cc
../foodsg-233\Chinese fritters\EMMKHA49XEVL8J47X1Y1W6TR.jpg,Chinese fritters,all,e0bfa188dd10f86f3950839ec82457c1,e40b7fe20b3c25cc
../foodsg-233\milk\MSBUZO8ZG1HR38NU6NG2JA5M.jpg,milk,all,e0e53ed1c8b80ce94d8c80ff3177f3c1,814976d6328eeee1
../foodsg-233\yogurt\47Y8MJDKH6U2XBFBD8V21J9O.jpg,yogurt,all,e0e53ed1c8b80ce94d8c80ff3177f3c1,814976d6328eeee1
"../foodsg-233\Mee siam, fried\M29D3QGCTYLLKHCTA1PXJTRN.jpg","Mee siam, fried",all,e0e7a0d5a516803673d0b239020aaa4a,f885800f879f8cde
../foodsg-233\Mee siam\QWCERZGDYT9DIOKF7WYX0GA0.jpg,Mee siam,all,e0e7a0d5a516803673d0b239020aaa4a,f885800f879f8cde
../foodsg-233\whole grain bread\6AGBI5BL4UV0KD7M74GQGN69.jpg,whole grain bread,all,e11ef93ade1c43257053dcfe8d5dd0ef,f095af4b24bc93b0
../foodsg-233\whole wheat\LS6Z5UWQFGAE7W0IH9N2GN4P.jpg,whole wheat,all,e11ef93ade1c43257053dcfe8d5dd0ef,f095af4b24bc93b0
../foodsg-233\assam pedas\N4B8NXL11VST4CFBX902W2OC.jpg,assam pedas,all,e1632b6e81fe22d988b34aa17c937321,df81fd90d35554c0
../foodsg-233\fish head curry\3OALTGH78DK4A0N0X6Z0UAY4.jpg,fish head curry,all,e1632b6e81fe22d988b34aa17c937321,df81fd90d35554c0
../foodsg-233\mushroom soup\K4VUVF96GHNVWX4CIFQT8ZO3.jpg,mushroom soup,all,e1700da44c849bd2d259261944f09e3a,a4c41f2578a3679e
../foodsg-233\sliced fish soup\A7SVKCIU21XAAA5Y3DJ8SRGV.jpg,sliced fish soup,all,e1700da44c849bd2d259261944f09e3a,a4c41f2578a3679e
../foodsg-233\bee hoon\LXUYCOY9NKHHFME40TYPAZOA.jpg,bee hoon,all,e191ab5c7c47178eca5a07f186c5ea36,cd50e3cbb4551b98
"../foodsg-233\Bee hoon, soto\SEI2PTCHYKUMN2LU9Y6T5XOK.jpg","Bee hoon, soto",all,e191ab5c7c47178eca5a07f186c5ea36,cd50e3cbb4551b98
../foodsg-233\bee hoon\7DDENFDZ6S2L46IKA8PCFM1J.jpg,bee hoon,all,e194157346f50b4cafa8d3a68731ff52,b19ccbe3646186dc
"../foodsg-233\Bee hoon, goreng\WCRX58OOPVO9CC29J3D2YPCC.jpg","Bee hoon, goreng",all,e194157346f50b4cafa8d3a68731ff52,b19ccbe3646186dc
../foodsg-233\tandoori chicken\GOBXOM7VXTKNR0HMK21R3SG1.jpg,tandoori chicken,all,e1d48be17f5e42766f123c2f2aff3319,eaac11c2561fab74
../foodsg-233\chicken masala\E373LZ1CA9YI0VIKP0MP348C.jpg,chicken masala,all,e1d48be17f5e42766f123c2f2aff3319,eaac11c2561fab74
../foodsg-233\whole wheat\WCL30E7J9DCQBNZEFR344OOF.jpg,whole wheat,all,e1e8d3b61df06b6cc1f009eba6e7f773,95e53a8e4a35750e
../foodsg-233\whole grain bread\G6MWCP0B9C1QRSKSXPF56R38.jpg,whole grain bread,all,e1e8d3b61df06b6cc1f009eba6e7f773,95e53a8e4a35750e
../foodsg-233\chicken masala\582CMI0GVBI33LSLVP62D6HH.jpg,chicken masala,all,e1fe2eac88b7ace1e9ef152e8a7aba44,d807f06c1be4975a
../foodsg-233\tandoori chicken\M5DOXFSS6CDK8T2RZ5BEHHRL.jpg,tandoori chicken,all,e1fe2eac88b7ace1e9ef152e8a7aba44,d807f06c1be4975a
../foodsg-233\Laksa\6JPAAL2GYIJUFWWS7DOFMRCY.jpg,Laksa,all,e20c830d1582e44527829d826a5f698f,b5d5adf514e0430b
../foodsg-233\yong tau foo\4AGD6E9PV6APQKVYRIL4E8OH.jpg,yong tau foo,all,e20c830d1582e44527829d826a5f698f,b5d5adf514e0430b
../foodsg-233\Soto ayam\37UPO2FJQWHPJGOZ4T4N942H.jpg,Soto ayam,all,e2104c60d97f1f2f3c561c8b79cff0ce,83ef7af470912788
../foodsg-233\Mee soto\QMWCDBSE5F0Y99LH4142BMOV.jpg,Mee soto,all,e2104c60d97f1f2f3c561c8b79cff0ce,83ef7af470912788
../foodsg-233\Mee rebus\2UHTU3KEB76K0LGGOG0OW55B.jpg,Mee rebus,all,e221d0592c07f77f205f7788ed4ef089,ab8ef71896699849
../foodsg-233\Mee siam\R6ZGPGOKWC2TXY0P8T3WX6MR.jpg,Mee siam,all,e221d0592c07f77f205f7788ed4ef089,ab8ef71896699849
../foodsg-233\Mee bandung\MY6MPR4N2ZUTU7P6GNELMB4R.jpg,Mee bandung,all,e221d0592c07f77f205f7788ed4ef089,ab8ef71896699849
../foodsg-233\bee hoon\X8PZF81JDWSEWKW0H9GIAPDJ.jpg,bee hoon,all,e257d210fe7f5a033afbd81649ec74ea,d1b54a36c5b9a44d
"../foodsg-233\Bee hoon, soto\Z5O5T02XP478YV14DMT4MYOH.jpg","Bee hoon, soto",all,e257d210fe7f5a033afbd81649ec74ea,d1b54a36c5b9a44d
../foodsg-233\satay bee hoon\YVK6MGRGN0TJCZHSAP52QT8M.jpg,satay bee hoon,all,e271b9be4799530b28a1026dad613346,93931f8d011e7ef0
"../foodsg-233\Bee hoon, goreng\7TPTL1TUQ4E7ODK1TDCD9NSI.jpg","Bee hoon, goreng",all,e271b9be4799530b28a1026dad613346,93931f8d011e7ef0
../foodsg-233\Mee rebus\GUXKVR60QK0WQCE47CIOP144.jpg,Mee rebus,all,e28fa770422b2585fcd956207197dd07,ab93dde6d24280d9
../foodsg-233\Mee bandung\DHW2VFB7K0WSMOAAAV644K8Z.jpg,Mee bandung,all,e28fa770422b2585fcd956207197dd07,ab93dde6d24280d9
../foodsg-233\sliced fish soup\8DY50ELRXABR1QTRD1O0HVKW.jpg,sliced fish soup,all,e29ef504f0cbc918ec2c646bf0ce5f52,9fb150940f137e1e
../foodsg-233\Seafood Noodles Soup\IEH7QJY9S2XHOC8WQLGVI656.jpg,Seafood Noodles Soup,all,e29ef504f0cbc918ec2c646bf0ce5f52,9fb150940f137e1e
"../foodsg-233\Mee siam, fried\6Q0ZUSPI904SBLIJMKW143XK.jpg","Mee siam, fried",all,e2e61d9aab94a7e3e9772c933b19aa5c,f086875b9c6f98a4
"../foodsg-233\Bee hoon, goreng\VY5AZPBJX0DDFMCEKKH77V90.jpg","Bee hoon, goreng",all,e2e61d9aab94a7e3e9772c933b19aa5c,f086875b9c6f98a4
../foodsg-233\bee hoon\SNT2BA0VI820249SPB1AXQVC.jpg,bee hoon,all,e2e61d9aab94a7e3e9772c933b19aa5c,f086875b9c6f98a4
../foodsg-233\Soto ayam\7RFOIH562GD0L7KROGN1PVWC.jpg,Soto ayam,all,e2f661683e3b2c87691033884ada24a5,d5916aaef3904c65
../foodsg-233\Mee soto\XYJP02BRPYAOY47I4A7K88V0.jpg,Mee soto,all,e2f661683e3b2c87691033884ada24a5,d5916aaef3904c65
../foodsg-233\yam rice\0B4DCE8AD0HALZ6EHFY1LWNZ.jpg,yam rice,all,e2f9490cc95d3ce417b994c630bd98a7,b994842af5e0da6d
../foodsg-233\Duck Rice\3WRRGTI4KDISN94WT6Y08ICT.jpg,Duck Rice,all,e2f9490cc95d3ce417b994c630bd98a7,b994842af5e0da6d
../foodsg-233\mixed vegetables\D91YVUSRZPXSKUZ6AGGQZNLM.jpg,mixed vegetables,all,e3011ae8b44054ba6fb3bf24fe3fe993,edb4f2c218853dc6
../foodsg-233\mixed grills\IR2R40948PH5WJSNPO458CGF.jpg,mixed grills,all,e3011ae8b44054ba6fb3bf24fe3fe993,edb4f2c218853dc6
../foodsg-233\Mee soto\OZUT6PNRZU8M8C2OCT3708YY.jpg,Mee soto,all,e307e8c939d399787a890f11b95bf9d6,9cd2470b1ffa7a80
../foodsg-233\Soto ayam\PH20MDM8Y1P4PKZNX7ANI36I.jpg,Soto ayam,all,e307e8c939d399787a890f11b95bf9d6,9cd2470b1ffa7a80
../foodsg-233\Seafood Noodles Soup\TKOKAPFTGI4SNHVJH3JMKS3K.jpg,Seafood Noodles Soup,all,e329fb12cd31c0f0d781f60b69b4e365,b3ae41bc4a716e64
../foodsg-233\sliced fish soup\CVNMUIKTHLSZWP6VHMWH08GJ.jpg,sliced fish soup,all,e329fb12cd31c0f0d781f60b69b4e365,b3ae41bc4a716e64
../foodsg-233\lontong\JXFUBP9BUFP3K28MRBPA37F1.jpg,lontong,all,e33bf640b1808bff6c89a6f741b26ba6,c0651ffa2ba524d3
../foodsg-233\Lontong with sayur lodeh\TXFTC9COK68HNUFFFDSJLV2K.jpg,Lontong with sayur lodeh,all,e33bf640b1808bff6c89a6f741b26ba6,c0651ffa2ba524d3
../foodsg-233\steamed buns\E0UFV7KBH3L24HE9ASQ16PKH.jpg,steamed buns,all,e350a2515168bc1ffbf88e854eca876f,87ca983f299b7458
../foodsg-233\char siew pau\2FF9RGLN09IGHN3EN40FKVTM.jpg,char siew pau,all,e350a2515168bc1ffbf88e854eca876f,87ca983f299b7458
../foodsg-233\satay bee hoon\9HO6DKZV35E5RKTGM61A270L.jpg,satay bee hoon,all,e38a298c4f596a012d7334cfc49a56c3,b1b392d54abb2dc0
../foodsg-233\bee hoon\NEN36T0BKKTYXRX8ILSIWU4K.jpg,bee hoon,all,e38a298c4f596a012d7334cfc49a56c3,b1b392d54abb2dc0
../foodsg-233\Mee rebus\80W2M8KD4YK3OR7CHL433236.jpg,Mee rebus,all,e3a12a477d38b6d05d3b5e76b5b58934,e0d03f030e3c7f0f
../foodsg-233\Mee bandung\QVBNG864ZWJYLK4VDFLAL0GX.jpg,Mee bandung,all,e3a12a477d38b6d05d3b5e76b5b58934,e0d03f030e3c7f0f
"../foodsg-233\Rice, chicken katsu with Japanese curry\62DQ8MT2DAY0L9OO6VJ1SCC7.jpg","Rice, chicken katsu with Japanese curry",all,e414e075291b3f5306d092936528c01d,88851f5f9e4ab84b
../foodsg-233\fried chicken\BO6ZJ4L60GZSHFKCXLUX8FOV.jpg,fried chicken,all,e414e075291b3f5306d092936528c01d,88851f5f9e4ab84b
../foodsg-233\whole grain bread\QC7MKL0S23QUO7E7VUU8AMZQ.jpg,whole grain bread,all,e44721297d05f6b35a696e04c3157dfa,bfcd6484a613f20b
../foodsg-233\whole wheat\3IA80GUF03CC5MBUUAFIXCTN.jpg,whole wheat,all,e44721297d05f6b35a696e04c3157dfa,bfcd6484a613f20b
../foodsg-233\chin chow drink\MDPWWH7SMD0FPZ6FYE6XYCE4.jpg,chin chow drink,all,e44fc63001558910963053c15a802e1a,9fe5c099271ced12
../foodsg-233\Bubble Milk Tea\ZW3PRPCEOO0JGJLUK7UTRC0S.jpg,Bubble Milk Tea,all,e44fc63001558910963053c15a802e1a,9fe5c099271ced12
../foodsg-233\Mee bandung\0T8UELX00CJDINSNKG2KNPDH.jpg,Mee bandung,all,e45d4f6a09df1a10829bc194b802cc92,b6e5d080925fcd66
../foodsg-233\Mee rebus\HGDQWXHZTE0U0CGHOE18LMXJ.jpg,Mee rebus,all,e45d4f6a09df1a10829bc194b802cc92,b6e5d080925fcd66
../foodsg-233\whole wheat\D23GIITAD3MP4LVZ7O9MI960.jpg,whole wheat,all,e47358c8d246fc5dc07ec2402e6e0e14,f287136a6f983a23
../foodsg-233\whole grain bread\G8892BK0ZE6ME3XEEYILF63B.jpg,whole grain bread,all,e47358c8d246fc5dc07ec2402e6e0e14,f287136a6f983a23
../foodsg-233\chicken soup\KK8TQBCQMEQCUBNVTXI9OTZI.jpg,chicken soup,all,e473a45fa65d4000decc644b8e45de52,a0a72fd81a89b99e
../foodsg-233\vegetable soup\52KDPHVSMLGG7KDGS5SS5IZ3.jpg,vegetable soup,all,e473a45fa65d4000decc644b8e45de52,a0a72fd81a89b99e
"../foodsg-233\Bee hoon, soto\Y8QITCB49G6XQ70CCAGK6ILH.jpg","Bee hoon, soto",all,e473ca5ca5e8dc18e7ea11d8f36faed8,f882810f8d2f9b3e
../foodsg-233\Soto ayam\LW1DJWOG52NF70GTKTTAD56F.jpg,Soto ayam,all,e473ca5ca5e8dc18e7ea11d8f36faed8,f882810f8d2f9b3e
../foodsg-233\Mee soto\NR18KXLAGCMBQZQ5EJFBBRVP.jpg,Mee soto,all,e473ca5ca5e8dc18e7ea11d8f36faed8,f882810f8d2f9b3e
../foodsg-233\nasi lemak\406XFBK7U9ZWJE5PQ9WRO0CZ.jpg,nasi lemak,all,e474e4f685c6fb3dc48723ebe9024cfe,9a99e4809485dfe7
../foodsg-233\Nasi Ambeng\RTTNTL1JVJEOEQR4LLA7R7M4.jpg,Nasi Ambeng,all,e474e4f685c6fb3dc48723ebe9024cfe,9a99e4809485dfe7
../foodsg-233\chicken soup\LHGNOAFYA1SAMU3559SVS39N.jpg,chicken soup,all,e4ba080a957f4c71f6eff4c47369ce98,83f5546a2a2d3597
../foodsg-233\vegetable soup\3WK4R9F11IDAXVE7BMHZCU9K.jpg,vegetable soup,all,e4ba080a957f4c71f6eff4c47369ce98,83f5546a2a2d3597
../foodsg-233\Sweets\C9CUEZ6PLW0SVJODPWZKG32V.jpg,Sweets,all,e4dfd90f65991d133b562b3b2dddb6b2,bc9161c766733338
../foodsg-233\Chocolate\K18O47K1RH7WT857TU23VFCB.jpg,Chocolate,all,e4dfd90f65991d133b562b3b2dddb6b2,bc9161c766733338
../foodsg-233\Seafood Noodles Soup\P9OV257U9XIJTEJC8WEFC9AG.jpg,Seafood Noodles Soup,all,e4e0ce6c7a40202f6978262f32703080,df0860bd9ab48fb0
../foodsg-233\Ban Mian\2HU3TXDH5TH8NT7OABTN0FOH.jpg,Ban Mian,all,e4e0ce6c7a40202f6978262f32703080,df0860bd9ab48fb0
../foodsg-233\raspberry\2R74OZ00M4ONLYYIH8I5U4YJ.jpg,raspberry,all,e4f35192de730ac2c8f3e7e24c758e80,ec1ea41786e0db4b
../foodsg-233\Blackberry\HJTEI8LV3ZIKL5I99A651R5H.jpg,Blackberry,all,e4f35192de730ac2c8f3e7e24c758e80,ec1ea41786e0db4b
../foodsg-233\whole wheat\5RYDM5HQ7G19BRGD7AORKF4M.jpg,whole wheat,all,e554b8c42f47cfd33d06581273963306,eac295afd835c132
../foodsg-233\whole grain bread\OMCF88P1M9XYK7HSADF4HO1X.jpg,whole grain bread,all,e554b8c42f47cfd33d06581273963306,eac295afd835c132
../foodsg-233\bee hoon\O0S31ZURDJLK7EGLG3AZQXFS.jpg,bee hoon,all,e567f31efd5c4b0b3d73370952cc5935,c2df9f62780f6114
"../foodsg-233\Bee hoon, goreng\SQVG9X0K8JX10XN6THIIYIEV.jpg","Bee hoon, goreng",all,e567f31efd5c4b0b3d73370952cc5935,c2df9f62780f6114
../foodsg-233\Mee siam\0O8HU47T7003UK245NT7T9PJ.jpg,Mee siam,all,e56a7c19cad928ce8ca52033f84c7f78,f393cd26189b668c
../foodsg-233\Mee goreng\3RBA8RF81XJYYDNH0DNPHDJ7.jpg,Mee goreng,all,e56a7c19cad928ce8ca52033f84c7f78,f393cd26189b668c
../foodsg-233\Mee bandung\YOXO951ZH477J6MY6UM55ZL7.jpg,Mee bandung,all,e56cea38e0f7b5aa25c2b0dafb221415,859dde10da1229fb
"../foodsg-233\Bee hoon, soto\KDRROFO9WUBU4YFVF22086FX.jpg","Bee hoon, soto",all,e56cea38e0f7b5aa25c2b0dafb221415,859dde10da1229fb
../foodsg-233\Mee siam\ZT11KROVC042JT8TPY304F6B.jpg,Mee siam,all,e59f89e8a4b3ed6e51b93356214f1382,a1269f2b4e3d5865
"../foodsg-233\Mee siam, fried\3HX42EO0BGY6OML7YT9XN8RZ.jpg","Mee siam, fried",all,e59f89e8a4b3ed6e51b93356214f1382,a1269f2b4e3d5865
../foodsg-233\lontong\QFE9WRY938CANNA0ZGX6CN3I.jpg,lontong,all,e5a28c91ce727a4596eadac4821481d0,914c051e7f397e70
../foodsg-233\Lontong with sayur lodeh\0F7OJZLBSZ5EX0JDE8J3JE41.jpg,Lontong with sayur lodeh,all,e5a28c91ce727a4596eadac4821481d0,914c051e7f397e70
../foodsg-233\fried chicken\OMZSJN3YBTMNV79OACO15B47.jpg,fried chicken,all,e5e2b42e4869897598a01766b500024d,e896c74e1ce11f34
../foodsg-233\tandoori chicken\YX0MH81JDFF19HE9Y829VBN0.jpg,tandoori chicken,all,e5e2b42e4869897598a01766b500024d,e896c74e1ce11f34
../foodsg-233\kueh lapis - rainbow\X5YXSWRIQOICAXXX11VKFHG1.jpg,kueh lapis - rainbow,all,e624d72d5f90e284e52a5c1e9bbcde23,8f50711f53252f9a
../foodsg-233\Kueh Salat\KIJ2USL86LAMZQ7VI4XW0VHK.jpg,Kueh Salat,all,e624d72d5f90e284e52a5c1e9bbcde23,8f50711f53252f9a
../foodsg-233\Mee soto\HZYT05COKC4J5FGWPES6ZMW7.jpg,Mee soto,all,e62eb72f7432e38eb2bc9f727fd53e06,faf67c2b4f1022b0
../foodsg-233\Soto ayam\SQBN16UHQW2CBDT1FS9SL348.jpg,Soto ayam,all,e62eb72f7432e38eb2bc9f727fd53e06,faf67c2b4f1022b0
../foodsg-233\honeydew\4SG3SAAB4V38FGFCEG6HJEKB.jpg,honeydew,all,e690bcf3c650bff01c06e0b442b585b9,bfc4c0b90f3cb681
../foodsg-233\rock melon\2ILONUHQMKY505OG0H332UNY.jpg,rock melon,all,e690bcf3c650bff01c06e0b442b585b9,bfc4c0b90f3cb681
../foodsg-233\mushroom soup\849QIWMP17C8V0D1QMIUBJNZ.jpg,mushroom soup,all,e6969e1c9d20171caa2e5c8e337c61e4,9907149b1fb5789a
../foodsg-233\vegetable soup\89VE5SI6PB43IKF3R6TZ66ZZ.jpg,vegetable soup,all,e6969e1c9d20171caa2e5c8e337c61e4,9907149b1fb5789a
../foodsg-233\Soto ayam\1LZJRQ8AJE2EEM069KKC2QSK.jpg,Soto ayam,all,e6a41b26bb0392a2d54e45b78fd24bcc,87689f966c25742b
../foodsg-233\Mee soto\VKH3WCF0NQGVYRPK147Z2Q7M.jpg,Mee soto,all,e6a41b26bb0392a2d54e45b78fd24bcc,87689f966c25742b
../foodsg-233\pasta - fettuccine\500LCG57FSEPJPL3ETKW4ZQW.jpg,pasta - fettuccine,all,e6a634acefc380e91d446c321482a770,95ce4ba92d911557
../foodsg-233\wholegrain pasta\0XVDUMIFGYKAJGDBV2KIH9CG.jpg,wholegrain pasta,all,e6a634acefc380e91d446c321482a770,95ce4ba92d911557
../foodsg-233\bee hoon\WCD3WGANT1ORRH3UCCWNQUIK.jpg,bee hoon,all,e6c4c01921274470dd764bf54065f548,e00fe087a13db4f5
../foodsg-233\satay bee hoon\FSV3EJGH07Z0AVHC8D415I7Q.jpg,satay bee hoon,all,e6c4c01921274470dd764bf54065f548,e00fe087a13db4f5
../foodsg-233\Soto ayam\G2X64RW1FNFBKVCQJTVUIZGV.jpg,Soto ayam,all,e7108f9122f9510ac6265db5bade46b6,ebd9b68d84ba4a42
../foodsg-233\Mee soto\G28VT95NPLQI1UAV9RGUYW73.jpg,Mee soto,all,e7108f9122f9510ac6265db5bade46b6,ebd9b68d84ba4a42
../foodsg-233\cream soup\6HRJBYW561C74E7PXVD6S7JJ.jpg,cream soup,all,e71247775499ee84b66de0573df1efdc,f6b1eec9b021a2c6
../foodsg-233\sliced fish soup\5EZSDEHWJIZAZ6K7ICOUJ939.jpg,sliced fish soup,all,e71247775499ee84b66de0573df1efdc,f6b1eec9b021a2c6
../foodsg-233\satay bee hoon\4XR9999KVHO13RV98OWXNHJD.jpg,satay bee hoon,all,e72116dbdacb4bbfda9c5425c0f5c7b9,aa8a553b6ab425da
"../foodsg-233\Bee hoon, soto\F9IG8C4A18TS739CWC43RM30.jpg","Bee hoon, soto",all,e72116dbdacb4bbfda9c5425c0f5c7b9,aa8a553b6ab425da
../foodsg-233\whole wheat\WH2QPFM6IR5LZH0F0QMXABFD.jpg,whole wheat,all,e74540305c5af4885816f4e38fa09b1e,ecd4bcd8a1e3234c
../foodsg-233\whole grain bread\H1XO0565TRDBDHO8902ZN5F1.jpg,whole grain bread,all,e74540305c5af4885816f4e38fa09b1e,ecd4bcd8a1e3234c
../foodsg-233\lontong\RGBODKLCAPSG30OYRI1A6CMR.jpg,lontong,all,e7a7bac989d74e4aa083b189ab70f8b4,b9b3c664939d4272
../foodsg-233\Lontong with sayur lodeh\A8LDRPGNCIGAY752EMLW0JFG.jpg,Lontong with sayur lodeh,all,e7a7bac989d74e4aa083b189ab70f8b4,b9b3c664939d4272
../foodsg-233\whole wheat\7YUZ5KYH03JOMV4FI7CBIY66.jpg,whole wheat,all,e7fb61c007b97fbe6394eac067e4f48b,f19f92ccc2917570
../foodsg-233\whole grain bread\7JZ56SD23FHWZR8I488T5K85.jpg,whole grain bread,all,e7fb61c007b97fbe6394eac067e4f48b,f19f92ccc2917570
../foodsg-233\char siew pau\RVI5O9FWTRFFWA2G964YX8R3.jpg,char siew pau,all,e834176bb71d4f09cc808be9968c06a6,d2300fdbf04e6cb2
../foodsg-233\steamed buns\TQ1VH16EA4PV8U2I1G7ZUKGE.jpg,steamed buns,all,e834176bb71d4f09cc808be9968c06a6,d2300fdbf04e6cb2
"../foodsg-233\Mee siam, fried\79LDEGBMUFMI7H5R7CEZ8LCX.jpg","Mee siam, fried",all,e837c3a6f59c1c2360551988565e9646,b05f483e8de4954e
../foodsg-233\Mee siam\EOA23MY6628E802RT3C6J2G2.jpg,Mee siam,all,e837c3a6f59c1c2360551988565e9646,b05f483e8de4954e
../foodsg-233\vegetable soup\MIYL9TV4P4TII7VNEOEKD7HQ.jpg,vegetable soup,all,e846ece86409267efc32ac26b05e9bcd,ebb5c560bec2d0d0
../foodsg-233\chicken soup\8S96UNQ6VGAS04SD2SCIK8UF.jpg,chicken soup,all,e846ece86409267efc32ac26b05e9bcd,ebb5c560bec2d0d0
"../foodsg-233\Bee hoon, goreng\08ZYRGS6BCY98PLY52YVOOLQ.jpg","Bee hoon, goreng",all,e851199ef36b2c7e03d16fbc5be92130,fa8c930ad95aec62
"../foodsg-233\Mee siam, fried\7WS9XWYQ9DD6FSO1W4AGJIR0.jpg","Mee siam, fried",all,e851199ef36b2c7e03d16fbc5be92130,fa8c930ad95aec62
../foodsg-233\Mee rebus\GR7YTW38YYGIX8LFQSQ39RUX.jpg,Mee rebus,all,e8559da483a754045865185080d6c91c,ad14bf55c28ac0ee
../foodsg-233\Mee bandung\R20SUHHJNSJHQUHWHYPEE22D.jpg,Mee bandung,all,e8559da483a754045865185080d6c91c,ad14bf55c28ac0ee
../foodsg-233\whole wheat\DHI5ORL8BIK9LQYNQ1P5XTN9.jpg,whole wheat,all,e86244ec09aeacb4c33f26cf521f4b9b,ca6d2592d64b4b65
../foodsg-233\White Bread\0T4QP0X9ALYZ9TN52T76F79Q.jpg,White Bread,all,e86244ec09aeacb4c33f26cf521f4b9b,ca6d2592d64b4b65
../foodsg-233\whole wheat\I5VLBPFRH6IIE76EW0I96D2E.jpg,whole wheat,all,e871ffdfe0b4f47198da9a3d96d6dda5,d52d36c2da2dcd30
../foodsg-233\whole grain bread\K7BVOJ5YCX0QA7V9A85T3ROU.jpg,whole grain bread,all,e871ffdfe0b4f47198da9a3d96d6dda5,d52d36c2da2dcd30
../foodsg-233\Mee bandung\M90EUOU139XRZLDTKUDPHXOH.jpg,Mee bandung,all,e8ed6e5c26d69ab2089220bc9bca5cf7,f5db802d07bc0717
../foodsg-233\Mee rebus\GRP55QAFGM7FPV5DXIO3MRDX.jpg,Mee rebus,all,e8ed6e5c26d69ab2089220bc9bca5cf7,f5db802d07bc0717
../foodsg-233\chicken masala\S6SAQN4ZPJPDA7IKI1SN98SZ.jpg,chicken masala,all,e923987c12e9c4ff8ce1d931fa340f92,eb9f87ec4c812c0e
../foodsg-233\tandoori chicken\ZKSXJLG4RID929P7N2H3LUFQ.jpg,tandoori chicken,all,e923987c12e9c4ff8ce1d931fa340f92,eb9f87ec4c812c0e
