path,label,split,md5,phash
../foodsg-233\rock melon\HQR4BE8WBHX0OKOVK4K83NJP.jpg,rock melon,all,ae2f266a7627cd820796ab642d87c674,eec293859c17783a
../foodsg-233\preserved fruit snacks\UO3EGBQMKZI48Y6BDW3B315M.jpg,preserved fruit snacks,all,09fb2b79bb84f087a3918c6a6b222abc,eec685199ef838c2
../foodsg-233\Apricot\855337HNPMY6Q5BBVEDHD41V.jpg,Apricot,all,82531dfdea7dc28cebaaed95a47f7c55,eec685199ef838c2
../foodsg-233\Nasi Ambeng\9U14MFB40SIX3A6SE3RK2T7T.jpg,Nasi Ambeng,all,7c4d4b830448adf1f60627a09997a841,eec691359ac648e6
../foodsg-233\Nasi Ambeng\U93STTTJB6YDKS8G3CXGTO3Z.jpg,Nasi Ambeng,all,241954e5303c0b2fa55286a60a1f783d,eec691359ac648e6
../foodsg-233\Nasi Ambeng\L4D2P3UCI3AEG2R07HRET81R.jpg,Nasi Ambeng,all,03b36f9d4bd5c410d6b88b566a440c77,eec691359ac648e6
../foodsg-233\Kway Teow\LWBA6UKT9VR3D57W14EPRZHN.jpg,Kway Teow,all,5740da2619a565d21ec589166646e030,eec6a57b84219ea4
../foodsg-233\Kway Teow\2AAWZ3T64JT2DK34ZWG92BDJ.jpg,Kway Teow,all,2f71f2e10303e6b2bd2d19a20e66e2dd,eec6a57b84219ea4
../foodsg-233\tumpeng\OEYS9D12NMVKMOOZ350SPPNX.jpg,tumpeng,all,471d3aec1746f9e35a26431668b09047,eec6f01bce688934
../foodsg-233\tumpeng\O37OMPD8EOQLEH83WE6HNV07.jpg,tumpeng,all,e07d3b66daf25fc77bca15645c7c2bf7,eec6f01bce688934
../foodsg-233\tandoori chicken\NJXNHF77JCCUE8ALZQJNFZ75.jpg,tandoori chicken,all,915aaf7807c8d46dffb0282bdb87eeb2,eec7843b830a92dd
../foodsg-233\tandoori chicken\AB8ACIMRVACYI5KOAXB699LE.jpg,tandoori chicken,all,dbd00e8e0efcfd500533200d0c17acf6,eec7843b830a92dd
../foodsg-233\fried prawn\1K3GGU7TOV97H4NNLT9RQAPD.jpg,fried prawn,all,7d3bc1e7fd8b6f9ad04936822f3abe0b,eec9919652952d6c
../foodsg-233\fried prawn\LP1ONPH7LMBBVFJAUPMMH45S.jpg,fried prawn,all,519f0dc33eae810ad87971860fe7e6d1,eec9919652952d6c
../foodsg-233\chilli crab\VVI9HSSQ5ZJVWLIIFC79QCN3.jpg,chilli crab,all,97522bed70d0c503f2d76c52e12f4300,eec9b0b5e15c1529
../foodsg-233\Seafood Noodles Soup\4JI4PVLORARKKUKH18NMDS5K.jpg,Seafood Noodles Soup,all,2248cc3d0fa26c317146c591d40b78b4,eec9b0b5e15c1529
../foodsg-233\yong tau foo\J3D2G6YN40UTGPNICWY17BSQ.jpg,yong tau foo,all,8af94857e5335df1144a646e565dc6fd,eec9e1e8a32585d2
../foodsg-233\yong tau foo\AVDAM7L6FJ4JHIXUSOTSAHNC.jpg,yong tau foo,all,c1dbb5499af9680904aee2c329c772ae,eec9e1e8a32585d2
../foodsg-233\White Bread\JA2802S5T9R3IP8Q8BIW5QDT.jpg,White Bread,all,9ee48a25bb616427bd1753a7514ad2cd,eece99c500d2b61e
../foodsg-233\White Bread\UKPGFQR5JCKPQ1M8JSG7XUK8.jpg,White Bread,all,660db39455303bc46cdfb4825e85dc6d,eece99c500d2b61e
"../foodsg-233\Bee hoon, goreng\QTIKP3FGVOM1UP0RQQ05JZNW.jpg","Bee hoon, goreng",all,14e17ad0bf8a632cf13647039e47c46a,eeceb9f8a1c40299
../foodsg-233\vegetarian bee hoon\BB249YVAC5EGB0OWIBJEGXGU.jpg,vegetarian bee hoon,all,696f7226a8ed2c07ab8fc165adfbf446,eeceb9f8a1c40299
../foodsg-233\Laksa\DN848X0TP58K5QEY8GRV1B6Z.jpg,Laksa,all,bddd75f97249a9b47a646b45255433c0,eed1f477818884d9
../foodsg-233\Laksa\1KD5WNBSER256GBS4IB8X7AV.jpg,Laksa,all,687de899c848ff1ea5120fdecfbf8170,eed1f477818884d9
../foodsg-233\yong tau foo\LGM02X4ZQUBEJ96SUNHY5OF8.jpg,yong tau foo,all,fe6bafd71e33027653f6f01e66f82dcc,eed881a51fc6ca38
../foodsg-233\yong tau foo\O9RJP6WRADHTDFAMVN48M0RE.jpg,yong tau foo,all,838ed878a6aa49bde25847e0ce966a36,eed881a51fc6ca38
../foodsg-233\hotplate tofu\5OP99Y872X08CSI83T2RAF85.jpg,hotplate tofu,all,6d37859aa1a2a33643cdb2ad84bc80cc,eede36c012c999e4
../foodsg-233\hotplate tofu\H0QTVQTDHX50T20FDW867Q50.jpg,hotplate tofu,all,87548726fb111b5e3bdf067049e97437,eede36c012c999e4
../foodsg-233\Pung Kueh\E6FEKNSC3Q68CHPOIHQUKN37.jpg,Pung Kueh,all,fa03f194daa389047113c282a29b0b06,eee0d587ca850a2f
../foodsg-233\Pung Kueh\QBGPLKYRRLWXCZ0LIHPTLPDB.jpg,Pung Kueh,all,6fbec21dea442297b6ff7fe0f46ae5a8,eee0d587ca850a2f
../foodsg-233\mixed vegetables\MMNQATH476N7Y339MOLBCWYT.jpg,mixed vegetables,all,e414c7ce1af585997b489e82ba5bd1ed,eee290945e47e878
../foodsg-233\mixed vegetables\Z1OBEU30T29YMN17M5YMWZRD.jpg,mixed vegetables,all,820fa956381498af057a7068207b954b,eee290945e47e878
../foodsg-233\egg tart\5DH49YR767UFXHJ67WFAWDRC.jpg,egg tart,all,f25266507753e034e615490d18ddf43b,eee4852c44b46f96
../foodsg-233\kaya toast\G9OZLJ043NEJQRME3IRHEFH9.jpg,kaya toast,all,99cbd09eef95fb99a75096abe9b455a3,eee4852c44b46f96
../foodsg-233\Chocolate\B0LPY1JUO9IOKJOI2AZIJV06.jpg,Chocolate,all,34ea3db33af56c112dea06aeb6fde5e9,eeebc5959115e540
../foodsg-233\Chocolate\SGVK1Q9DSY9QNTB1WI3WGJT0.jpg,Chocolate,all,e8a5170f52a60477bf33da156fe06d88,eeebc5959115e540
../foodsg-233\sambal stingray\X7071KNBC0O043XUWGQ7HWJB.jpg,sambal stingray,all,84b74737e55d79c4358bea282f0d7ce0,eef0d4798d686381
../foodsg-233\sambal stingray\1OKURB6ZSL4M92HGFO6QMU0F.jpg,sambal stingray,all,87e9998e00fa80e3988212b86770378d,eef0d4798d686381
../foodsg-233\Kway Teow\4Q61CTC855LQBOM4R3CSNPOG.jpg,Kway Teow,all,2fe252e17409d4a43b45f7c12e68f53f,eefa84a51e82fc12
../foodsg-233\Kway Teow\0RAOCN6NPGHRIR4ZRBM0YBSA.jpg,Kway Teow,all,a0ca4962f6b690d14722b81a3a89c984,eefa84a51e82fc12
../foodsg-233\green leafy vegetables\FCQYN4X3638E8C6R5BIR0W4F.jpg,green leafy vegetables,all,6a82a634489522496a70c549613e8ac3,eefae978a811c1c2
../foodsg-233\green leafy vegetables\YAQBAAEQZ81JQMORSQRJOQ4L.jpg,green leafy vegetables,all,61341f647c38778143ee4ba53c06cbaf,eefae978a811c1c2
"../foodsg-233\Bee hoon, goreng\BYL8SHR4NYENRMCNWRAMDOZP.jpg","Bee hoon, goreng",all,5df349102785cc28011ef0ba329c664a,eefbe13cc0aa01a9
../foodsg-233\Mee kuah\AVD5OR15A7ENJMJQ2OP9IKKI.jpg,Mee kuah,all,81ae8e781e88a2ed5cf7ca2a5786cdcd,eefbe13cc0aa01a9
../foodsg-233\tumpeng\VEGT84ZBDQ50BO684TZNRR2U.jpg,tumpeng,all,c8aef4d2488d23d9ceacec7f62351503,ef1259a40ce9197d
../foodsg-233\tumpeng\WJR671H8N17JSR3ZFKF3KW89.jpg,tumpeng,all,b66dcd074bc9299509b1c66674dc58a7,ef1259a40ce9197d
../foodsg-233\har cheong gai\PPNXGEKRNT7W8XMRBIS4KLJR.jpg,har cheong gai,all,d4e33dd1e90a8ff844c2d42ace4e4155,ef1cd43a15215ae6
../foodsg-233\har cheong gai\PDAB498B3FF9W6NC0YHDOCND.jpg,har cheong gai,all,f7c52ac34ec951ea3d97871840c6170c,ef1cd43a15215ae6
../foodsg-233\bee hoon\IJ4MG4OY0VGGRTOYAHQYYR2S.jpg,bee hoon,all,f8276cca92b413ba90531ad64a4e76d6,ef1f9535c0e4c264
../foodsg-233\satay bee hoon\ZHQS02OS0E2XKXS6KHBPX1T5.jpg,satay bee hoon,all,15da1d8b1251b7303bdfacae180b70c3,ef1f9535c0e4c264
../foodsg-233\wholegrain pasta\TJQYGLDB1L3G2822I7QIG8VD.jpg,wholegrain pasta,all,efac33e6a38d731d005e47e736d8577d,ef228495d07a5a8f
../foodsg-233\wholegrain pasta\XP921J7POYO46UJHALYJN3KZ.jpg,wholegrain pasta,all,b4dd08a6e4e2840e8da51311d9a5a07b,ef228495d07a5a8f
../foodsg-233\chicken masala\Z7U9PGF6UCZFCLCQKDLB82AN.jpg,chicken masala,all,3fb75290114a37fad5e14225e20246ba,ef22e697c48e5093
"../foodsg-233\Rice, chicken katsu with Japanese curry\0659PHCD17BVKS0RP6Y5W00F.jpg","Rice, chicken katsu with Japanese curry",all,dfdee7acb5e32e1bb91069adfce02c45,ef22e697c48e5093
../foodsg-233\Fried Noodles\QWRA36OR5UOQJ85TCS8UQ5EC.jpg,Fried Noodles,all,5ed6df848126b0dd7ea19fe777f98428,ef2c90c25e916b5c
../foodsg-233\Fried Noodles\SD5S0SME0BWG26MFQDTGHV1B.jpg,Fried Noodles,all,991a0ce58878958e22e55fe3495c3e52,ef2c90c25e916b5c
../foodsg-233\Prawn Noodle\TX8F7UMPFE8EGBPP20WEPT5V.jpg,Prawn Noodle,all,f3d8ac39150fbc4109beec1149cf8c60,ef37a0589278de22
../foodsg-233\Fish Ball Noodles\N7R5MRM41O7SKTTZHJ0830KB.jpg,Fish Ball Noodles,all,e167c8f7e2518df3176875f708384f3f,ef37a0589278de22
../foodsg-233\Kway Teow\19G4FNKD1A8SETJLVO53F0OU.jpg,Kway Teow,all,b3bbf2692457bea92fb7033a8c4d0c92,ef3c502f2bd0b4c2
../foodsg-233\Kway Teow\BJ7TU5Z8RW2JPEGRGGUOBBZG.jpg,Kway Teow,all,7542a553ce6e689fe43bee1291675236,ef3c502f2bd0b4c2
../foodsg-233\Soto ayam\UULCL1N9SU8IJX57SZ2L1CGW.jpg,Soto ayam,all,ac575ebbfa14380e53e782232112e778,ef4c90e38d8f1ac1
../foodsg-233\Soto ayam\SANNIKO3A1Y1326C9XDON7Q5.jpg,Soto ayam,all,f49fdcefdc8c60184b412b9fc0d289f2,ef4c90e38d8f1ac1
../foodsg-233\Mee soto\AE18UF5MRVJEQRAE6WIDHXAH.jpg,Mee soto,all,aec55eaa00f1c5fa227d85244b02ed3d,ef4c90e38d8f1ac1
"../foodsg-233\Bee hoon, soto\BZYJ46BQ3TXUWS0Q5FGTFQW7.jpg","Bee hoon, soto",all,2b7b2920823fbe1a5556cf9307803956,ef4c90e38d8f1ac1
../foodsg-233\bak kwa\073KA7ZGHCP8DZOXXYU61M3X.jpg,bak kwa,all,f3a9e39276a3cf07a73db3a4e2e53f4d,ef50fb5eea3a8020
../foodsg-233\bak kwa\3PJYE2CVCBGLUEQMHT3CFDIH.jpg,bak kwa,all,2bb0a319520992b518077ab6a9d4ff9d,ef50fb5eea3a8020
../foodsg-233\bak chor mee\9IKPLCXTE75KMLU3GEZY0RSK.jpg,bak chor mee,all,5cfa05fa08bac4e044179367bda2479e,ef585a2e2b30ad91
../foodsg-233\bak chor mee\CE7XZF2HUHT883H5B49KO3L2.jpg,bak chor mee,all,5d61a620b5183187861462dc7c35a13a,ef585a2e2b30ad91
../foodsg-233\fried prawn\R99NXUVH4502XNN1PJTXMBY2.jpg,fried prawn,all,f081377212fd91db0552f46f9460a1f3,ef63909cc0662f33
../foodsg-233\fried prawn\34CPEHR4SZI43B1M8XRO20MA.jpg,fried prawn,all,f1a21d2f8b4146b819f4077cf86935f3,ef63909cc0662f33
../foodsg-233\waffle\57TRMOAGEB63P9Y8YAKMZCQU.jpg,waffle,all,39a4185a5f241982117dc8497f6eb070,ef648ae5b19a3462
../foodsg-233\waffle\1RNKWDQADCYW3BW7NBWXIPPV.jpg,waffle,all,6d8c75f0b825b3f8310a4cc5162279a9,ef648ae5b19a3462
../foodsg-233\bak chor mee\SGFONZYM0GQO47QZZTPHXL0F.jpg,bak chor mee,all,164922221ff8bbb196034b568b6a3bfd,ef8190c56ad52d8b
../foodsg-233\bak chor mee\H4BMD1N59PTSZLTOE2BXVOZD.jpg,bak chor mee,all,1be96ca5b494b75ba7274714eae80d85,ef8190c56ad52d8b
../foodsg-233\Fruit juice\NFQ22K0CR9CXD0IC7GDXUIGF.jpg,Fruit juice,all,8c4fc298843f4f390fc78257fb03ef29,ef843b12e01f68b5
../foodsg-233\Fruit juice\D5G2P6HF0EVUJTW0FUTG0G5T.jpg,Fruit juice,all,4ef3178f54d241eb6bd9a9009dc4f828,ef843b12e01f68b5
"../foodsg-233\Chap chye, Nonya\9958TGZSPU7Y7XPYQ9SAA8WK.jpg","Chap chye, Nonya",all,645634fbc9133ab7bf58c3de29d7ad3b,ef8494269b93e1d8
../foodsg-233\mixed vegetables\W4DDT4RDLGFSPIU0908X1ER6.jpg,mixed vegetables,all,e5c88e100d3262d942a8ce6fb731dd73,ef8494269b93e1d8
"../foodsg-233\Chap chye, Nonya\ZQ6GAEFX8EBVCJPDHPGFOGM8.jpg","Chap chye, Nonya",all,6d658831724488f50b630e1f36fac8df,ef8494269b93e1d8
../foodsg-233\popcorn\394JEBPPFLIJYCGE2M4GKFS7.jpg,popcorn,all,9a89099a3ef9e4426843cdbb60e88fec,ef86f427c190434f
../foodsg-233\popcorn\0T28BU5Z66Z7JYL8R1SV190E.jpg,popcorn,all,cd0cac1b2aed9ab0082398ea55dcceca,ef86f427c190434f
../foodsg-233\cheng tng\T028UWOG88X57YIN1ES160G7.jpg,cheng tng,all,c8f54c6283194648299a17339941a981,ef89f20fc050e1f1
../foodsg-233\cheng tng\IE75VJIFIORBN7Q8L9YXLK3E.jpg,cheng tng,all,08ac7a8e6854ff36c25c2e0c6a9be37e,ef89f20fc050e1f1
../foodsg-233\cooked brown rice\CKGNBQCOWJ0FZW186RIGRDIO.jpg,cooked brown rice,all,0cbf27f71260dd6446ede29af86a11e7,ef8e747842216787
../foodsg-233\cooked brown rice\15FD684W51DMFCNPJ9Z1KG0P.jpg,cooked brown rice,all,c6ac8453380ff8305628762bb947bdb0,ef8e747842216787
../foodsg-233\biscuit\M910GK52SBYBHEUSZCU4WEN3.jpg,biscuit,all,8c1af06f03602c671d3afa9905524850,ef94c16b1ee090c7
../foodsg-233\biscuit\HFPBUH3UZZEP2BIOALU3AHMA.jpg,biscuit,all,9db5e659ef23e47ff93505029f207149,ef94c16b1ee090c7
../foodsg-233\Indian Pancake\IQ8NIRRLDQZJESXIAE7CEWMK.jpg,Indian Pancake,all,b8720988286a6317f9d8a0ab7557e422,ef96f6b8305121c9
../foodsg-233\Indian Pancake\LGOKWG3SS3QML32VKHON7GRO.jpg,Indian Pancake,all,4899b72bd423a701e55754fe38b73d6b,ef96f6b8305121c9
../foodsg-233\Pung Kueh\85N792YQUVAP12HE26KU5XUX.jpg,Pung Kueh,all,ecc10c6f589b8bffa9a5476570b6baf5,ef97b03c936c9160
../foodsg-233\Pung Kueh\MINNVAR8SDHLKWQOJK9FI1AE.jpg,Pung Kueh,all,cbdc8ee431e5d3e34f58d1b56d406d0b,ef97b03c936c9160
../foodsg-233\Grapefruit\CJ50PRTIG9U9FVGP36JL378J.jpg,Grapefruit,all,0de67366c05f6045799379d13b4ef9f8,ef9dd46283111a37
../foodsg-233\Grapefruit\OB1O2T3PFK6UYIG1SKPYPLAE.jpg,Grapefruit,all,a88a1486a103645f8bc5a44215a96e0f,ef9dd46283111a37
../foodsg-233\Pomelo\10FCU5NV01TB8FN457JOFAQU.jpg,Pomelo,all,f961f9bcd50367513ca79a9f4cfe6505,ef9dd46283111a37
../foodsg-233\Chocolate\63JKQS9NJ7DRRU1LSA2DRUWC.jpg,Chocolate,all,49b3118cf0675f08528081db3fe90d6b,efa5c45a9ea11ab0
../foodsg-233\Chocolate\3PR3J0ZILAR045VUSM2UL7IH.jpg,Chocolate,all,695357c370cc8aaead4ff1c6fec3fcd3,efa5c45a9ea11ab0
../foodsg-233\Nasi Ambeng\WZSTTVWTL868VD6TUZN9HVLZ.jpg,Nasi Ambeng,all,9989f9423325647c3a07d30daf5d1637,efb43a4ac49d207a
../foodsg-233\Nasi Ambeng\UISCBR3LXERM99SVMVE30K9Q.jpg,Nasi Ambeng,all,43bebefe09d5a5b01f719ecb3d93a764,efb43a4ac49d207a
../foodsg-233\Kway Teow\8REVGQXQSEF41CC4S02L59K5.jpg,Kway Teow,all,d14d2c0182ece990e586c0ae013f452e,efc0c187859f8c5a
../foodsg-233\Kway Teow\6L7N4F65HGUE1ZILO86ISB0F.jpg,Kway Teow,all,001a09a7b1d103e7317428e3e8797731,efc0c187859f8c5a
../foodsg-233\strawberry\1R204HVZ85JO1E682I592QJ9.jpg,strawberry,all,5ab936c2ffae1f78aabe3d92a2f4dd46,efc0c41f93783ae0
../foodsg-233\strawberry\VXWZ7IJ3EE30JN0SE0AU53RE.jpg,strawberry,all,4fbfda1e4d094c1f201d15334785526c,efc0c41f93783ae0
../foodsg-233\black pepper crab\YHR07U3PUNOA773WQSIWLCZ7.jpg,black pepper crab,all,b9fb0f8f452f1d9a676c2fa2fb27031a,efc1817f68e06a92
../foodsg-233\black pepper crab\OPEULWOAU6Q2VKQSCZBII9L5.jpg,black pepper crab,all,e756d29420f4008b0256b0cc259fae61,efc1817f68e06a92
../foodsg-233\rock melon\SWSFXLA13QRI8KI15VTOP4PI.jpg,rock melon,all,9a06fef25b0e5bf37de7bea71226be1b,efc1a01d9072c76b
../foodsg-233\rock melon\53AQTDPCSNVQNLMJN9EARKBP.jpg,rock melon,all,d5676881dcb3df4ae1b8bdb6db10ead1,efc1a01d9072c76b
../foodsg-233\rock melon\6VE8HCP3ERSX17E89L7GPI7V.jpg,rock melon,all,f3b58317bd9d81840158aae08f873438,efc1a01d9072c76b
../foodsg-233\rock melon\COCGT5UFTQR3EVMAPC3R418U.jpg,rock melon,all,c9475104803868ece03fd3c0a3aa8ed8,efc2941fca708d19
../foodsg-233\honeydew\TARK93IKHCUTXIVVDJOGJGVC.jpg,honeydew,all,40c9ed57c75d100043d00ed3d4cebd74,efc2941fca708d19
"../foodsg-233\Mee siam, fried\AIL2WQASWQ4J4BO9KG5UZCTL.jpg","Mee siam, fried",all,9b0abc095ca92f37b46c0500060ddc33,efc2d690193fd828
../foodsg-233\Mee siam\BB99XA19I2K7YNLD8ZFN8EWK.jpg,Mee siam,all,6a3dcc8882aa4cbed0f8a24486fee3b9,efc2d690193fd828
../foodsg-233\Kway Teow\P3EYTQRVY4O8XBFP3QIJ6MVH.jpg,Kway Teow,all,3c9f63578bef826d74603feaf4f9646d,efc456ea68942297
../foodsg-233\Kway Teow\6VMHNYIP3L81YXEVMK393MUW.jpg,Kway Teow,all,e942002d889a335bda4670b9ecefacc3,efc456ea68942297
../foodsg-233\Instant Cereal Drink\55OI2J4UQABWKEVS80GEEMEF.jpg,Instant Cereal Drink,all,6476f7278e6721e8d1c5189f6ccefa70,efc4907ac105763b
../foodsg-233\Instant Cereal Drink\4XVXVCBRDTX3EM7XHO9N0YFM.jpg,Instant Cereal Drink,all,216891008a131cc280c81a68caea0077,efc4907ac105763b
../foodsg-233\banana\8K0YV6B1WB6660BL2X1O1THR.jpg,banana,all,a6879806ef431c5a4057f214addf4f54,efc9f07897268c60
../foodsg-233\banana\I5G4BXN1UHQG354LBPT1SAOQ.jpg,banana,all,5a15eec83d44e36f364603f7764562f5,efc9f07897268c60
../foodsg-233\mee pok\C2ZJFH68XNEH2QQWFFCXH7ZW.jpg,mee pok,all,3f70249c789a01b541ca88d7c85f5072,efccbcc0c08b3596
../foodsg-233\Fish Ball Noodles\2N2I9VO859U0BRWKZIVSC3JY.jpg,Fish Ball Noodles,all,cdb7524ca637b08545ec4094b25757c4,efccbcc0c08b3596
../foodsg-233\lontong\R40FRLINKBZBE29KEHCYLDVU.jpg,lontong,all,3d6eef6c884cdb36f0227c2310a6db3a,efd1112a4c293af5
../foodsg-233\Lontong with sayur lodeh\5XGVVJ10FVG1A7QVHFN0U1EJ.jpg,Lontong with sayur lodeh,all,776c973179219347e3660050728906db,efd1112a4c293af5
../foodsg-233\blueberries\USPS8AJQK262QOSVQ3V8M5WW.jpg,blueberries,all,e28e4729f8bc66d82b45b731ef29d35d,efe15642f08864b7
../foodsg-233\pancake\U91WM6NKQB4KDJYALST77C1C.jpg,pancake,all,89a4f6c7852400fff8bdf7db6d58b836,efe15642f08864b7
../foodsg-233\fried chicken\T8K5UWY41BENQSWW906X9S5N.jpg,fried chicken,all,7ca39ddf3db9899a7c01487474d18cf5,efe698f08d881987
../foodsg-233\fried chicken\FT91NIE20Z7DX9TLZ4H3K1RC.jpg,fried chicken,all,813b8378b4a0b9ce3bed0a3c1f89b588,efe698f08d881987
../foodsg-233\cheese fries\89HEP97CJUH2ZIVGORE8HA89.jpg,cheese fries,all,b96e2235e94f9fffb099fced8753f043,eff0cc42934b1ca5
../foodsg-233\cheese fries\6PLEA62HNB4LTEOEHH33GJ4I.jpg,cheese fries,all,6134404a9b7ca0f1a61b1cac3b26d8b3,eff0cc42934b1ca5
../foodsg-233\Pung Kueh\SOT6EVMIVPJTWDLZ0BJFIWW2.jpg,Pung Kueh,all,6cffb0bfb52b0e7f9f4b809e6cd69db5,eff26a8f164160a6
../foodsg-233\Pung Kueh\EP17DBRZ9BHDNG6TGBZYX4Y2.jpg,Pung Kueh,all,e2e45e67670e3375417eefc350a685f4,eff26a8f164160a6
../foodsg-233\chilli crab\5UCF5W4GE2RFW0EPX73M7OSU.jpg,chilli crab,all,77c7901f01cb80050880cfee35caa77f,f00f817e637c7270
../foodsg-233\chilli crab\Q4CEV6ZLGZQNIZK2Q5UZWXIN.jpg,chilli crab,all,f7e569a4e0ffecc442015ea6d91aaa3f,f00f817e637c7270
../foodsg-233\bak chor mee\OYC4A29HP80LRWWP1RWYV5WJ.jpg,bak chor mee,all,87163ce51984f5b5bffb410c7b243e1e,f025c28c4a3bcd77
../foodsg-233\bak chor mee\L2OJ2O0650GFOU2EUXRILJXY.jpg,bak chor mee,all,3c1dcf35188b068dcebde65ad1f54165,f025c28c4a3bcd77
../foodsg-233\char siew\43JWTL5RHDFHSC7E6HHXFK8X.jpg,char siew,all,4d9ef396a821480083c7c59aae77ef4e,f04b8383c5c371dd
../foodsg-233\char siew pau\KZ7XA7R0RYZYNVDHUD7NHU83.jpg,char siew pau,all,66898db701dfd38f6578b167167e6ecd,f04b8383c5c371dd
../foodsg-233\Kway Teow\9A0VM0PUWMOL9WX62ZQD1SJA.jpg,Kway Teow,all,14e94e0849e5c93da5f28d4711d775f3,f05bd32b0a2d3935
../foodsg-233\Kway Teow\WAIMNDX6UW07EITL3BLCYUL2.jpg,Kway Teow,all,1ce788265d6e8ba83113d9dfe1d5edd3,f05bd32b0a2d3935
../foodsg-233\tumpeng\MSZWC34ZHUBEZ9XXHM98YDEO.jpg,tumpeng,all,73202e3aa8c0ade536d8234f222c40de,f075ea5aa9f22189
../foodsg-233\tumpeng\LOLGIS74CIA9AFOSCCQRHYD3.jpg,tumpeng,all,678e7989346db5dcc310d298e9c9f223,f075ea5aa9f22189
../foodsg-233\chwee kueh\06FLIMUZBJPG2GAVA3Z05FTP.jpg,chwee kueh,all,777223147eb8b052818aab5d849b6086,f078dbdb2c38c8c4
../foodsg-233\chwee kueh\NWSET79JA13M6Q2BYIIHA8CS.jpg,chwee kueh,all,2b33828c4d1f4ed8059204e5b2bcdbbc,f078dbdb2c38c8c4
../foodsg-233\char siew\I4TC854FN3E82CXVOAVYFMYB.jpg,char siew,all,c6c3eb56083ca24491a05a360589281f,f080e50fe73b816d
../foodsg-233\char siew\NCRD648YQKDMQBRF9LUUDBW7.jpg,char siew,all,9a7d78f7c9ccfb3d267f4dad41a20b1b,f080e50fe73b816d
"../foodsg-233\Wanton mee, dry\OT2K8K9QVCAE43DNAAJDLQ7P.jpg","Wanton mee, dry",all,d95c2a5f62f836a9b477bc5ae4ab592b,f08f0e70f182de39
"../foodsg-233\Wanton mee, dry\CCYH0A1P3U4FKFZBZB47A397.jpg","Wanton mee, dry",all,828d4412bef96a97e24c4d1bbd0f1d30,f08f0e70f182de39
../foodsg-233\buckwheat\C4LQI9DI5HU8P86AXPMY7CQC.jpg,buckwheat,all,ff10473e51e0ae059d37bf50cc58b7c7,f091dad5da6a4989
../foodsg-233\buckwheat\T64VQ2PBDB8S6YVAAO96F8BW.jpg,buckwheat,all,d93e7518c296ba84f7a87536573d5328,f091dad5da6a4989
../foodsg-233\chin chow drink\WI0HBMF8KO8BA8C4TSAFAAP7.jpg,chin chow drink,all,66bbf086390e6172c8ab3974847ba1f2,f0923cadc7d3f00a
../foodsg-233\chin chow drink\NUG969DLU4QCHIEW7XPVGU7T.jpg,chin chow drink,all,0c786f5b67a9a428fec4997e3be69cfd,f0923cadc7d3f00a
../foodsg-233\gulai daun ubi\NOWM60EGBCRDE86XYD32I2ON.jpg,gulai daun ubi,all,795b8aa208d166805d237f6d9863cd59,f093c29b8b4d0d6d
../foodsg-233\gulai daun ubi\PNE85DNSXPGDWVHPTZ5LZ7I1.jpg,gulai daun ubi,all,20207d9f922d6c03f4b4208fa54ce336,f093c29b8b4d0d6d
../foodsg-233\Ban Mian\DGK5AAVLWMA65EUAEG1DUG3Q.jpg,Ban Mian,all,92c519f26864f40079e2e6dbef3cce5f,f0943d8067dac6e5
../foodsg-233\Ban Mian\IWOBPU4PX7FFGTBF01YOCNZY.jpg,Ban Mian,all,9cd564464b7ce3a1d5d7cd135721dcc4,f0943d8067dac6e5
../foodsg-233\bak kwa\1CNBQSJX2WN8P99KINXZFJHX.jpg,bak kwa,all,a92c6c33d15e4f689686522f055d2ca6,f09dc766cca19c07
../foodsg-233\bak kwa\Q79ENUKF7X9CMH018KK5X44H.jpg,bak kwa,all,a48b21e3b5e2cf9ea8c0e8addb2441b1,f09dc766cca19c07
../foodsg-233\Peanut Pancake\QJOQ052GXEZEJ92CWJ34DDRT.jpg,Peanut Pancake,all,9f26cf442ac3a6f0aa6cbc13687fa542,f0b9d1944ec6686e
../foodsg-233\Peanut Pancake\HRPS9GVW54M3NAY7JJM9Y50W.jpg,Peanut Pancake,all,3621a0abb6bcd073235ad98f9ad4d068,f0b9d1944ec6686e
../foodsg-233\bak chor mee\U171NLXSQUA6BHNWNA1DVQFL.jpg,bak chor mee,all,934822bd9001cfb7ed86ef306d75fb7e,f0d59b7be0c484a9
../foodsg-233\mee pok\AHGTWZBYHYUN385Q5D2R6VQ7.jpg,mee pok,all,2ee924803b184fb0f25bf4870176b539,f0d59b7be0c484a9
../foodsg-233\Mee goreng\XUV2RKCG04UB1CG3P5FCV6VR.jpg,Mee goreng,all,8007b7dcc39a62370166c1f5ab4a09fc,f0f08c6a97631fe0
../foodsg-233\Mee goreng\TO43JVBDUSTPVGB2FJ20JFW1.jpg,Mee goreng,all,af73b6f575dc4b3013084947f1e9bd6c,f0f08c6a97631fe0
../foodsg-233\cherries\CTW9JJMK6H799F46V5ZI6SG6.jpg,cherries,all,111cf87b15ca8349b3c9977eb513a746,f0f6f158c0d64176
../foodsg-233\cherries\W0E7QARKX7643FITBZMYXOJF.jpg,cherries,all,9c306e7a28559b1d44e367ae4f3b19a8,f0f6f158c0d64176
