path,label,split,outlier_score
../foodsg-233\bak kwa\5I4PJFU8K2TQDPXLNNXHF3K2.jpg,bak kwa,all,-0.47675301482970583
../foodsg-233\steamed buns\CXUNOAPMHD8177CF36HOC2NA.jpg,steamed buns,all,-0.4767441276869601
../foodsg-233\chicken chop\VISOOUX0OMUSHQY3JG1RYXWT.jpg,chicken chop,all,-0.4767418598921799
../foodsg-233\Chocolate\7BRCSX2DDX65NH81BRLW02AV.jpg,Chocolate,all,-0.47673691126302115
../foodsg-233\chicken rice\98HNDCXP32OA36F0VOJDZ7IR.jpg,chicken rice,all,-0.4767361236754348
../foodsg-233\buckwheat\LMZ4A5O6SDWMBHT1KNN8OIRS.jpg,buckwheat,all,-0.476732927593912
../foodsg-233\chin chow drink\PDLMZZ7M144OZ050VKY586H8.jpg,chin chow drink,all,-0.4767285019681094
../foodsg-233\Chocolate\NOUD09ARHWN82H1IO5CMKAJI.jpg,Chocolate,all,-0.47671650131181365
../foodsg-233\seaweed snack\FD7AL0OEJWXN60WBPPXSBDF4.jpg,seaweed snack,all,-0.47670448413017363
../foodsg-233\kway chap\I64LADC1MC2GJJ2GZSG1J0PP.jpg,kway chap,all,-0.47670233909203596
../foodsg-233\green leafy vegetables\UBP9L0B6NOUEREGFQWS7PE25.jpg,green leafy vegetables,all,-0.4766998519845588
../foodsg-233\Laksa\QONF75515ONVFXSOXW45NA3Y.jpg,Laksa,all,-0.4766994692433763
../foodsg-233\biscuit\HOAP0TDL5ILS0X14KRHRDG8N.jpg,biscuit,all,-0.47668547032770575
../foodsg-233\Snacks and Chips\IWMEYUOT7W02ITTRBOS6YGI0.jpg,Snacks and Chips,all,-0.4766853480541441
../foodsg-233\chin chow drink\HOZW7FGS88TYZ91W3UHGPCM0.jpg,chin chow drink,all,-0.47668434611261395
../foodsg-233\cheese fries\H7XWKZ1FQYH5IRTI6YNGGCT9.jpg,cheese fries,all,-0.47667891036901455
../foodsg-233\Chinese fritters\BN1XUW6RM0FJSR5QBMV11C3T.jpg,Chinese fritters,all,-0.4766679709913959
../foodsg-233\Katsudon\EIPLUK1F0LJQXGQSYYGXIR29.jpg,Katsudon,all,-0.4766651062228821
../foodsg-233\yong tau foo\2SLBA8QFRHJZXGV7TDNYSYOD.jpg,yong tau foo,all,-0.4766603569614716
../foodsg-233\Tauhu Goreng\UDSHV1K4KYEW3HJKO39IZ7JN.jpg,Tauhu Goreng,all,-0.4766592973284745
../foodsg-233\tacos and nachos\4JA8H65FA965XALLCMNXKXHO.jpg,tacos and nachos,all,-0.47663981035962827
../foodsg-233\steamed buns\VOM1125L1IVOWU3TRSWO6MUL.jpg,steamed buns,all,-0.4766321715328345
../foodsg-233\Chinese fritters\0LRUH7L6YIKX2UYRASHBF83V.jpg,Chinese fritters,all,-0.4766307418394853
../foodsg-233\Nasi Ambeng\9LOG95ML14FVLZ5OX0397XDC.jpg,Nasi Ambeng,all,-0.4766280507647676
../foodsg-233\Seafood Noodles Soup\LSY24SVM7L6VZMMBGDUSXM2N.jpg,Seafood Noodles Soup,all,-0.47661848019373376
../foodsg-233\buckwheat\9NI32BHQUEDRVUUZYKDBTDNO.jpg,buckwheat,all,-0.47661506699831796
../foodsg-233\beef noodle soup\UEFQK9F60XI9IYRY48LWQL1L.jpg,beef noodle soup,all,-0.4766105697795505
../foodsg-233\Sweets\63R09KXLTQZUW8QF56Z48L6I.jpg,Sweets,all,-0.4766061411472082
../foodsg-233\Mee rebus\Z03SPE7KJDUSMP2PCPSKKQRP.jpg,Mee rebus,all,-0.47660346082826655
../foodsg-233\Tauhu Goreng\4RQVC9OETKOXKR1M0LUO3HJ3.jpg,Tauhu Goreng,all,-0.4766025415671956
../foodsg-233\Nasi Ambeng\A5TX4ANM2BDJ04MZC7FQ55L1.jpg,Nasi Ambeng,all,-0.47658667032344576
../foodsg-233\dumpling\0NT34XMKURUR4OS3QU8UYNEG.jpg,dumpling,all,-0.4765784002237367
../foodsg-233\chicken chop\EXSBIBD6EL0YXIXRTQ3QY97P.jpg,chicken chop,all,-0.47657838859596774
../foodsg-233\sambal\K05OJRLSUNRF6TWKHMZLCHMS.jpg,sambal,all,-0.4765737953157318
../foodsg-233\curry puff\Z29MROOCVO9A0934UFQVLLL5.jpg,curry puff,all,-0.4765704411070833
../foodsg-233\biscuit\7ZNZWBJHH8WRHZ0D0NH8P0N0.jpg,biscuit,all,-0.47656622208072213
../foodsg-233\Nasi Ambeng\NGBRM8HQS7VYORHA6JNLEPHW.jpg,Nasi Ambeng,all,-0.47656495388043646
../foodsg-233\sausage rolls\KNQT3U4M3JMPJRSQCZ94VSHB.jpg,sausage rolls,all,-0.476559425507684
../foodsg-233\sambal\NE10CAFA4S25W1IFDYS82P75.jpg,sambal,all,-0.4765585371727657
../foodsg-233\tacos and nachos\YIQ7ZBSPLQQEWGA67RH9XJ7I.jpg,tacos and nachos,all,-0.4765562586706315
../foodsg-233\Chocolate\Z6TCLXFAIMGC1Y66MITOQEC9.jpg,Chocolate,all,-0.47655344857755644
../foodsg-233\dumpling\SCUQURXOSFGZGR145I5LBF2V.jpg,dumpling,all,-0.4765527083116899
../foodsg-233\steamed buns\E5GZ5WFD5BJWICL1QGLM5KD0.jpg,steamed buns,all,-0.47654238171410607
../foodsg-233\Snacks and Chips\NS9PNWA4DVU2J7S5Y5JR90QG.jpg,Snacks and Chips,all,-0.4765307942838112
../foodsg-233\Laksa\MV3KWNQ9TAPG6KUCRZRXA90T.jpg,Laksa,all,-0.4765198676768374
../foodsg-233\pineapple tarts\D2GIRFL9YNKWB0IFH9A1MOWV.jpg,pineapple tarts,all,-0.4765163645329917
../foodsg-233\lasagna\NM41ABUI3W713U93SGXDJI43.jpg,lasagna,all,-0.4765147144839951
../foodsg-233\Nasi pattaya\JVQHDFDKB1Y4AZU9J0LLO8VR.jpg,Nasi pattaya,all,-0.47650540474158964
../foodsg-233\bak chor mee\4K2BTFWL1JEE1W472D5SK8V6.jpg,bak chor mee,all,-0.476491099275529
../foodsg-233\roti john\DN48R1YN3BQTL9B5UT1DYG5Y.jpg,roti john,all,-0.47648018602112396
../foodsg-233\chicken wing\0SYB0AOPWLBIDYTB0M5RYQV0.jpg,chicken wing,all,-0.47647217279001663
../foodsg-233\dumpling\CQ560L6TW4KIC186XR1BMSZ9.jpg,dumpling,all,-0.47646784867512776
../foodsg-233\buckwheat\JZ98CJVLSY79I27W5DAI7N3H.jpg,buckwheat,all,-0.47645993974102707
"../foodsg-233\Rice, with dakgalbi\E9QALGYNJRZDUL7TUJ2FC0YE.jpg","Rice, with dakgalbi",all,-0.4764595629968022
../foodsg-233\seaweed snack\03BG55X9GJ6J07A9LNJ068OY.jpg,seaweed snack,all,-0.47644847921100975
"../foodsg-233\Chap chye, Nonya\JXLJ912Q397QBXF3ZN8CVCQ4.jpg","Chap chye, Nonya",all,-0.4764456395042459
../foodsg-233\Mee goreng\E74TIJHOCZA1IKQ8WJN88KBS.jpg,Mee goreng,all,-0.47643852603649056
../foodsg-233\Tauhu Goreng\T7CL18U308E86DUTSV0COZ7G.jpg,Tauhu Goreng,all,-0.47643527833678007
../foodsg-233\bak kut teh\TTM75O46KLJT4TUASV5QUKXL.jpg,bak kut teh,all,-0.4764240104739068
../foodsg-233\dumpling\08HPX629FG0N6UOMU68KTD4D.jpg,dumpling,all,-0.4764116017340782
../foodsg-233\fried prawn\K9UKNLBD57D0ZYLGB4OP3V16.jpg,fried prawn,all,-0.47641041612417934
../foodsg-233\baked beans\7A8N705KBH7XTNHMIAVT8SVV.jpg,baked beans,all,-0.47640764989790446
../foodsg-233\Soto ayam\G43JUPQYHEBRE9AUVSKMBB8H.jpg,Soto ayam,all,-0.4763994204986968
../foodsg-233\Laksa\B7F079AU852GX4FCDN8W84O5.jpg,Laksa,all,-0.47639757982242364
../foodsg-233\assam pedas\Y02733KSE6PXDA1FWS089VSS.jpg,assam pedas,all,-0.476389599319989
../foodsg-233\tumpeng\BP7KFJHQVJYR96CHMT0LPVQ1.jpg,tumpeng,all,-0.47638947704278706
../foodsg-233\salmon - grilled\UV1D6TQTL0BLONSA1BIC354U.jpg,salmon - grilled,all,-0.47638695067212605
../foodsg-233\Chocolate\CC3JTFOM8S97RQKN9VOJLXF0.jpg,Chocolate,all,-0.4763806585483231
../foodsg-233\baked beans\E72SGHHBB0CQX9PIYD1LKPPY.jpg,baked beans,all,-0.4763750421437143
../foodsg-233\kway chap\ZKBDD9XV25L3WPLJWJ0YRJZO.jpg,kway chap,all,-0.47637489254980786
../foodsg-233\ice kacang\CUKI5MEOSNW4FMGXFF2F24UJ.jpg,ice kacang,all,-0.4763709824542194
../foodsg-233\lasagna\R6F3OLNKAVO01OEIF9M14L7G.jpg,lasagna,all,-0.47635213771968393
../foodsg-233\wholegrain pasta\NUIER5UPCRUBATVZVMM42ID3.jpg,wholegrain pasta,all,-0.4763379939480179
../foodsg-233\mee pok\H2UZXRG9SJ040NVNO9U4G1BX.jpg,mee pok,all,-0.47633549912307876
../foodsg-233\cheese fries\P9JL7UZMVI25KXE44CSNAF36.jpg,cheese fries,all,-0.47633022111220463
../foodsg-233\biscuit\KFSOBW9LU1ZX98G9K44Q2STK.jpg,biscuit,all,-0.4763274372447508
../foodsg-233\fried prawn\VB0R45BCGDK8YAQW2ZI52G17.jpg,fried prawn,all,-0.47632225162586367
../foodsg-233\sambal stingray\CJP4OT3X8EQD0NLK7Q77X5XF.jpg,sambal stingray,all,-0.4763132866299041
../foodsg-233\tortilla - plain\2LI5JGDTA50J30OO6QTOIJSF.jpg,tortilla - plain,all,-0.4763105043501811
../foodsg-233\assam pedas\CLA2AMO66BI982PQ7TZ5V072.jpg,assam pedas,all,-0.4763004335113393
../foodsg-233\Laksa\QVDNVWS9OS0IRV9R9IJ2BZFV.jpg,Laksa,all,-0.47629940323822106
../foodsg-233\baked beans\TT52ZLMEPP1NH5ZLD47KJAHG.jpg,baked beans,all,-0.47629120295270866
../foodsg-233\Lor mee\RVS1YONWNA03RTJ1OVDM73B5.jpg,Lor mee,all,-0.47627702590350557
../foodsg-233\dumpling\C9D38O33R1LB7NWMD34OX3E4.jpg,dumpling,all,-0.47627206838861047
../foodsg-233\green leafy vegetables\7ZHB443O8Z3JVJC72IK8JD47.jpg,green leafy vegetables,all,-0.47625934417258214
../foodsg-233\Lor mee\PAKW1XWRMXIWQULV6WZV7S0H.jpg,Lor mee,all,-0.47625438593184605
"../foodsg-233\Wanton mee, dry\I1ZYVJ13RSS7LV4OQPVTLRK7.jpg","Wanton mee, dry",all,-0.476240483320831
../foodsg-233\sushi\UTR0GJI70Q48BDZSC979MDU8.jpg,sushi,all,-0.47622621869624865
../foodsg-233\breakfast cereal\SB3Q24GAT2Z9T4JRSME9SJA7.jpg,breakfast cereal,all,-0.4762197998799059
"../foodsg-233\Wanton mee, dry\3TE6BI2KWZIFFN2I76WDNCXL.jpg","Wanton mee, dry",all,-0.47621451926982766
../foodsg-233\biscuit\PSWLHW6162XP8YOUTQJFDWEG.jpg,biscuit,all,-0.4762110641664096
../foodsg-233\yong tau foo\RORQ7IDPE84NEX5VZK9F49V9.jpg,yong tau foo,all,-0.47620645416514923
../foodsg-233\chicken pie\014Z3Z6DLNL8PFGSHNFTK5F6.jpg,chicken pie,all,-0.4762059027577548
../foodsg-233\gulai daun ubi\VDYOVK6VSB3XYZ3768T9BZ6K.jpg,gulai daun ubi,all,-0.47620343915247454
../foodsg-233\yong tau foo\4RT0A1MTCQ5GH0F04W0MFFTB.jpg,yong tau foo,all,-0.47619904200927377
../foodsg-233\Soto ayam\BZSF2XHXCQ0WBL74ZGMQEOIT.jpg,Soto ayam,all,-0.4761957486994217
../foodsg-233\baked beans\Z6OTTLQ4SKL0WEHCKV39ORG9.jpg,baked beans,all,-0.476187716866714
../foodsg-233\chicken rice\4BJDLC8QAH5J45Y4D70N8F0V.jpg,chicken rice,all,-0.4761857563361585
../foodsg-233\Bibimbap\84TTJHXQSGZM9RNH6U1BS7TQ.jpg,Bibimbap,all,-0.4761835569901262
../foodsg-233\char siew\0DOD27BUJD7E1B7XBBDBLY3P.jpg,char siew,all,-0.4761834283896871
../foodsg-233\sambal\VEVMX7EUN3D3LV6SS9TB2SBQ.jpg,sambal,all,-0.47617259566193293
../foodsg-233\chicken wing\NE0M60I7OMT8472PDWBR6HXT.jpg,chicken wing,all,-0.4761644959341391
../foodsg-233\salmon - grilled\KX61PFQRA4725JDJFJ6JYPBT.jpg,salmon - grilled,all,-0.4761588049590041
../foodsg-233\Chocolate\43W40QRPRLAFTXC0E5QPCMAF.jpg,Chocolate,all,-0.47615563519403353
../foodsg-233\Snacks and Chips\EK63XNKHYJF2K4EUV4Q9NFQB.jpg,Snacks and Chips,all,-0.47615492380868624
../foodsg-233\Snacks and Chips\F7RFXISDFCB15XNGFRNQCUZU.jpg,Snacks and Chips,all,-0.4761389729874044
../foodsg-233\buckwheat\VSFHL2OKEZCUSAZIZ5UD1EY3.jpg,buckwheat,all,-0.47611854598734926
../foodsg-233\chicken chop\YGIKWB82G6T3993BV89BPRC6.jpg,chicken chop,all,-0.47610384001873335
../foodsg-233\Udon\YOBELPX5JCK3V51VWK9RY2C8.jpg,Udon,all,-0.4760915990386103
../foodsg-233\fried prawn\LMBQ9CEGH5OSSVPSKC8F976S.jpg,fried prawn,all,-0.4760868388847881
../foodsg-233\sirloin steak\0GFBIKBAIZPQUZT98Z31LCWF.jpg,sirloin steak,all,-0.47608472465780943
../foodsg-233\Bibimbap\IE1IB7TCBI3IEWU15CI2AYXK.jpg,Bibimbap,all,-0.47606448006192154
../foodsg-233\Indian Pancake\79SZJDQC4YMR9RKTFZN43FFO.jpg,Indian Pancake,all,-0.4760543266111586
../foodsg-233\bak kwa\5NQYRXC1PPF438YCOY179P0M.jpg,bak kwa,all,-0.47605319709262506
../foodsg-233\sambal\ANYMOWMXHICU1B3US5K9ZF1E.jpg,sambal,all,-0.4760495547646479
../foodsg-233\chilli crab\D8N2JM8JAHW7LKQL0KM1H5HH.jpg,chilli crab,all,-0.4760471012153616
../foodsg-233\Chocolate\NGNQJZI5L7T74Q7QRW4BU1QL.jpg,Chocolate,all,-0.47603881444979906
../foodsg-233\char siew\TYKNTDXKV6FBALTTJPHDNJCS.jpg,char siew,all,-0.4760316213453617
../foodsg-233\sushi\3Y9ETB8MGD31KBSUF5GY601K.jpg,sushi,all,-0.47602936261903317
../foodsg-233\chicken rice\P4USG7OLTDIX1VKI1S05KENZ.jpg,chicken rice,all,-0.4760256681057418
../foodsg-233\Chocolate\NQONMNDCIL69G1L3DZBG8SIA.jpg,Chocolate,all,-0.4760229819425562
../foodsg-233\Barley\IS0OUWW8DFUBAZUHMCBRYPL3.jpg,Barley,all,-0.47601029085373925
../foodsg-233\Sweets\E7TL5ZNYF23K67MWTZWZ2059.jpg,Sweets,all,-0.4760040186732801
../foodsg-233\Mee siam\4AQJIWFUM2FQA5HNZGOYXXPZ.jpg,Mee siam,all,-0.4760018912414925
../foodsg-233\buckwheat\GGK67Q4XULBWBHVEKM36DU6G.jpg,buckwheat,all,-0.47599794359505493
../foodsg-233\chicken wing\XW9B5QQW5UKDYUYDUR0700QU.jpg,chicken wing,all,-0.4759944911140424
../foodsg-233\assam pedas\FHZFM2CLMWNX9BONLMN8NBOW.jpg,assam pedas,all,-0.47598455097549364
../foodsg-233\steamed buns\EUHD3VTTEAYFSTG88GHH95IZ.jpg,steamed buns,all,-0.4759833048733963
../foodsg-233\chilli crab\9N5CAL7DOGLEN6JIMLL1YXIP.jpg,chilli crab,all,-0.4759806300678021
../foodsg-233\sandwich\JL8NXEEF1LIFSKB297JJWAIR.jpg,sandwich,all,-0.4759786233843566
../foodsg-233\chicken pie\AAWLWA3QEKGAZPXLRXFTHYE3.jpg,chicken pie,all,-0.47597573385050795
../foodsg-233\Udon\Z7IIDL9SUO31359XO5DYTPRY.jpg,Udon,all,-0.4759741760445141
../foodsg-233\ice kacang\ZBAO7W8YHD0JK7NRVP45NWTL.jpg,ice kacang,all,-0.475950279213711
../foodsg-233\sambal\ACDCVHY72BZCYMA9PY1Q1KEA.jpg,sambal,all,-0.4759412842668736
../foodsg-233\dumpling\QOLTQ790WAZVL3Q0LL31FJ9N.jpg,dumpling,all,-0.47594078660305
../foodsg-233\hotplate tofu\5HQG5KX5JYQBS4XVDHQ8AF44.jpg,hotplate tofu,all,-0.4759372648524435
../foodsg-233\pineapple tarts\938GFN1SK61GTJFYOPGFXLQW.jpg,pineapple tarts,all,-0.475935030964644
../foodsg-233\Chocolate\YNVIN5IVOF0YKP2961M77TMK.jpg,Chocolate,all,-0.47592448047726643
../foodsg-233\biscuit\UGMAL9JN3MGKU8CT8OJ1W9DE.jpg,biscuit,all,-0.4759013808407028
../foodsg-233\tutu kueh\F3LJ84E8SBWBDOR4O4AD509A.jpg,tutu kueh,all,-0.47590082074863865
../foodsg-233\Tauhu Goreng\VEA5427GIK44Y5OZ1DXTMDAY.jpg,Tauhu Goreng,all,-0.4758954924496722
../foodsg-233\bak kut teh\M0J8JJ9DV36UN97UJJ8QCT2G.jpg,bak kut teh,all,-0.47589405181692324
../foodsg-233\assam pedas\T0URU9WCPFSBZI0TFWLKJPBE.jpg,assam pedas,all,-0.4758922325515473
"../foodsg-233\Don, chicken teriyaki\15CEHK4TAFQJ7IZ4HV2XYPAZ.jpg","Don, chicken teriyaki",all,-0.47588948662766406
../foodsg-233\chicken rice\E24E7WJI1MBBS7VUJ3SNNQRP.jpg,chicken rice,all,-0.4758840293653423
../foodsg-233\chilli crab\0ICYQBWHHX6E2X5A8KQMU5WY.jpg,chilli crab,all,-0.47587984543683187
"../foodsg-233\Rice, chicken katsu with Japanese curry\1HT4DA67MZBGT87BNSSBSSDP.jpg","Rice, chicken katsu with Japanese curry",all,-0.47584888733930925
../foodsg-233\baked beans\201U9PDLTONI5MISW0KXIA18.jpg,baked beans,all,-0.4758479328225478
../foodsg-233\Seafood Noodles Soup\TI81Y1U39XIW1985HSKAQ1E6.jpg,Seafood Noodles Soup,all,-0.47584618878572343
../foodsg-233\sandwich\MG1V73973V5LEX1FIN20N1J6.jpg,sandwich,all,-0.47582947427103595
../foodsg-233\otak\6CEDM523YE8GSS1Z5SLEFYTI.jpg,otak,all,-0.4758280418321389
../foodsg-233\lontong\VLGAI4FLREV3YFQLSBON16SV.jpg,lontong,all,-0.4758249756227266
../foodsg-233\ice kacang\TG8PU3HYPIO0EL6R4B3IB9KA.jpg,ice kacang,all,-0.4758236170151672
../foodsg-233\Laksa\69TP7JNMTCE6VFWVPZRQFHDN.jpg,Laksa,all,-0.47581224446870685
../foodsg-233\biscuit\29B29PC32R7XYTSVQFPWYG3B.jpg,biscuit,all,-0.47580799181508954
../foodsg-233\bak chor mee\X7J42OU3RDR7L7RQHZ1E59RK.jpg,bak chor mee,all,-0.4757976918926508
../foodsg-233\sandwich\KK0M3TGPJ3JYP0DFCUIOZ2JN.jpg,sandwich,all,-0.475773490724605
../foodsg-233\breakfast cereal\U2N27OHBF9I0MBY4Q2GXP5UW.jpg,breakfast cereal,all,-0.47575847792494824
../foodsg-233\biscuit\TQYCCCVGI34DSQU25W14ZAYW.jpg,biscuit,all,-0.4757525591524766
../foodsg-233\lontong\B2NPKEW7NMED2LCZKQG631NU.jpg,lontong,all,-0.4757407447398899
../foodsg-233\breakfast cereal\MJK43AQ7XFMQ7D5YRK7ZX1Y2.jpg,breakfast cereal,all,-0.47573518127724995
"../foodsg-233\Rice, chicken katsu with Japanese curry\5H9HZ5ACUBOW4C9IJFXKK3PI.jpg","Rice, chicken katsu with Japanese curry",all,-0.47573378447892023
../foodsg-233\mixed grills\M2GZRWJLTS08W9LUD27YCAUH.jpg,mixed grills,all,-0.47573359412916266
../foodsg-233\lasagna\376JQ6WM11TCPWVT7PPWPJ9K.jpg,lasagna,all,-0.4757327610597194
../foodsg-233\wholegrain pasta\CYO0U5X66WFKGS2VP7Q9UMK3.jpg,wholegrain pasta,all,-0.4757268133784652
../foodsg-233\buckwheat\SOB0FNZSH7LBMNLIT6K27MZB.jpg,buckwheat,all,-0.4757188229469855
../foodsg-233\mango pudding\W8UFOPOYO5GDKWRPJNH7BL2K.jpg,mango pudding,all,-0.4757174673427965
"../foodsg-233\Wanton mee, dry\LBBPWD6K77C7YA75AM9V5GGT.jpg","Wanton mee, dry",all,-0.4757172108109124
../foodsg-233\Nasi Ambeng\JBAQBVEZGA5SDDGRZ9INXF5E.jpg,Nasi Ambeng,all,-0.4757124052789014
"../foodsg-233\Rice, chicken katsu with Japanese curry\VCJ2YG8ZCKKLW6X0V46OYUVL.jpg","Rice, chicken katsu with Japanese curry",all,-0.4757036774800248
../foodsg-233\assam pedas\GTZNE5IJAPZG1J1Q84ZW24QQ.jpg,assam pedas,all,-0.47570002869378686
../foodsg-233\sirloin steak\P9EWZSMN7N7JY5JY4F3W2ZUY.jpg,sirloin steak,all,-0.4756928703443072
../foodsg-233\murtabak\IFHFTP0V687SHYE8L58CNU6A.jpg,murtabak,all,-0.4756727862107878
../foodsg-233\Snacks and Chips\042RXL2F99IYMQSQSFS1VQGP.jpg,Snacks and Chips,all,-0.4756660955498825
../foodsg-233\chicken chop\U4FF1JMLSCKT8A8OFJJXRWAR.jpg,chicken chop,all,-0.4756657453670658
../foodsg-233\Pung Kueh\9978773LYI1B77JBZLGJ89XL.jpg,Pung Kueh,all,-0.47566526760563105
../foodsg-233\Chocolate\QN84Y5WAVG0FCDSJOCBD4H3D.jpg,Chocolate,all,-0.4756640716377151
../foodsg-233\biscuit\OQU3XYQHWAUSI6R2CSC7EW6U.jpg,biscuit,all,-0.475663480349152
../foodsg-233\sirloin steak\WH1OMSG73EIZW6QN6W4F4EX4.jpg,sirloin steak,all,-0.4756611460912811
../foodsg-233\black pepper crab\M6DXDEE5FHSOE9Q2UDF9QOW9.jpg,black pepper crab,all,-0.47565386101596124
"../foodsg-233\Don, chicken teriyaki\BSX10PX9RN534UFXNXO4V53Z.jpg","Don, chicken teriyaki",all,-0.47563968461685985
../foodsg-233\Peanut Pancake\5B29EL13R959ALTEC7ZWF2QL.jpg,Peanut Pancake,all,-0.47562496017941464
../foodsg-233\beef noodle soup\AHA1K2URVF6YD7U9BVMHQPWG.jpg,beef noodle soup,all,-0.4756065446153585
../foodsg-233\buckwheat\D8SJL7WIEFRPT8R7DZI5YCD2.jpg,buckwheat,all,-0.4756047226818081
../foodsg-233\fish head curry\FWDGFGUAJYVI7YNF6EY5BH60.jpg,fish head curry,all,-0.4755970499983301
../foodsg-233\sushi\J70MAIM1KRGOOD0FBX74DM9M.jpg,sushi,all,-0.4755925653368952
../foodsg-233\fish head curry\KVE4HTK0VLVEGUGZSXP9EKQP.jpg,fish head curry,all,-0.4755886624790215
../foodsg-233\yong tau foo\0CLYJVVSGJGT6BTVKOUEQGN5.jpg,yong tau foo,all,-0.47558798507647704
"../foodsg-233\Bee hoon, soto\SQT34HMU7ILATLRI2119LYRC.jpg","Bee hoon, soto",all,-0.4755879256153895
../foodsg-233\goreng pisang\8QJEULUX3QJVCA13FH8MG7FQ.jpg,goreng pisang,all,-0.4755810478978941
../foodsg-233\lamb chops\H28OC9F79PO4MYX05PSG0AOC.jpg,lamb chops,all,-0.47557850692083425
../foodsg-233\sandwich\6K0LN2WSLMTPTC0EZNH8TA47.jpg,sandwich,all,-0.4755727072762787
../foodsg-233\tumpeng\X8YM7AWQ43PDALP6BTQF6LXU.jpg,tumpeng,all,-0.47557147685064305
../foodsg-233\Snacks and Chips\WZM2U323AQSQHRI5VGSAYOHC.jpg,Snacks and Chips,all,-0.4755699570566137
../foodsg-233\Chocolate\STPJZOL3WPDFBZ3RRTEIIG6C.jpg,Chocolate,all,-0.4755332340194122
../foodsg-233\bak chor mee\HLHM76ZDXUVKFX9IB69M0DWA.jpg,bak chor mee,all,-0.4755312933463777
../foodsg-233\vegetarian bee hoon\SS70C906VRTAJQS4KZ3MBNHT.jpg,vegetarian bee hoon,all,-0.4755240866779003
../foodsg-233\fish head curry\SIIBTGC0GJFUQD1RR48V3I9D.jpg,fish head curry,all,-0.47552198178173977
../foodsg-233\mango pudding\YETMIVDA26GCLBK662NV5KHX.jpg,mango pudding,all,-0.4755217159884885
../foodsg-233\kueh lapis - rainbow\OM8T91GABUAUS6V5PRV7FAMU.jpg,kueh lapis - rainbow,all,-0.47550775244654614
../foodsg-233\Chocolate\MF4ICMFDWAP9N4BLJ3ZAOGY4.jpg,Chocolate,all,-0.47550384991778766
../foodsg-233\dumpling\Q5N0AERB0VJM4F1T6AJTPBCF.jpg,dumpling,all,-0.47548206098271717
../foodsg-233\Snacks and Chips\DP75WSHJ9EKDKGRQDK19HV5F.jpg,Snacks and Chips,all,-0.47546993891101746
../foodsg-233\Chocolate\E28DMTDBRYGUL1V5QUR59D88.jpg,Chocolate,all,-0.47546932355811733
../foodsg-233\fish head curry\KC03PKEZ6JHJPDDSPMWU3RZT.jpg,fish head curry,all,-0.47546695877725265
../foodsg-233\sandwich\PE8SNPAZ49YSJY2CT34SNPZB.jpg,sandwich,all,-0.47546323790651235
../foodsg-233\Sweets\0A844FSVETK21TDHQRK050HB.jpg,Sweets,all,-0.47544963685228975
../foodsg-233\tortilla - plain\GMYM2G75OOZWOZ2X6B0OWM58.jpg,tortilla - plain,all,-0.47544739981941914
../foodsg-233\Soto ayam\I8UE8FV56X1XO4YA33IIYC3W.jpg,Soto ayam,all,-0.4754456804026235
../foodsg-233\char siew\ZIKELRHTCGKILBPF7JMJJTG1.jpg,char siew,all,-0.475442027194112
../foodsg-233\bee hoon\VSNNW7BCUSE36Z3UMA8I7B00.jpg,bee hoon,all,-0.47544167070598825
../foodsg-233\ice kacang\JU9E2NP6Z3VWHA6ZO4EJXBAW.jpg,ice kacang,all,-0.47543108254390765
../foodsg-233\mixed grills\U2EV8AZXGGT33FN5DF6IC1W7.jpg,mixed grills,all,-0.47540771366665624
../foodsg-233\Udon\2OQ6HKXIQY4Y5IG2ZH84FVWO.jpg,Udon,all,-0.4754055705952317
../foodsg-233\Nasi Ambeng\OMHQZIA2DNZBMT8EFKF9764M.jpg,Nasi Ambeng,all,-0.4754025564886943
"../foodsg-233\Don, unagi\3AFCJASY8DXGSAIIDIK65CQ1.jpg","Don, unagi",all,-0.4753903261358914
../foodsg-233\Nasi Ambeng\N9VDI2AHQ64S5UCJG7MNMVZU.jpg,Nasi Ambeng,all,-0.475384249200691
../foodsg-233\green leafy vegetables\Z1BQLTA2E31JNSY90GGO2DNP.jpg,green leafy vegetables,all,-0.4753752630142787
../foodsg-233\lasagna\5JK4H5WO38QQ2AZ5X8GHFWSQ.jpg,lasagna,all,-0.47537147954106346
../foodsg-233\tumpeng\TPPG4CFA6L5FQCD21I78YHEN.jpg,tumpeng,all,-0.47536856266073285
../foodsg-233\Katsudon\EGTLXMGHWUC5UGMALNPFXYN9.jpg,Katsudon,all,-0.4753668826319883
../foodsg-233\lamb chops\497L1MXEYCY5N3Y64JWKVEXR.jpg,lamb chops,all,-0.47536683282189335
../foodsg-233\murtabak\6EOGIMJP84YLA412104INMJO.jpg,murtabak,all,-0.47536430417452114
../foodsg-233\Tauhu Goreng\UPEX0OZRTCB1P23VVWI9K8FL.jpg,Tauhu Goreng,all,-0.47536271340503955
../foodsg-233\Pung Kueh\JL36WA9GERGFCFLYNJ4CN0SC.jpg,Pung Kueh,all,-0.47535432984321324
../foodsg-233\Hor Fun\N5E8WWFKH2TYU2IUX57GMB35.jpg,Hor Fun,all,-0.47535147535831807
../foodsg-233\hotplate tofu\K4N71IVA7XI3IVI0HXNOEUXV.jpg,hotplate tofu,all,-0.47533312197328553
../foodsg-233\dumpling\EFI5EM0VOUJS2AM545FEA7GN.jpg,dumpling,all,-0.47532601528661284
